id,category,row_class,active_in_current_pair_universe,path,hash_algorithm,hash,bytes,units,frame,state_selector,closed,operational_authority,representation_debit,readiness,blocker
R::RC-GDE-J5-HIGH-BYPASS-LINER,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_BYPASS_LINER_tris.npy,SHA256,198159E0089FD3AC61D337F68DC0A5D2B3CEECC3C6E47BD905838CE5F1C76B8F,5769920,mm,link4,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J5-HIGH-RETURN,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_RETURN_tris.npy,SHA256,B1928775B7D9D661C66CC2E797041749691CEE28462266A075607EA5B0BDBFF2,3701504,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J5-HIGH-RETURN-LINER,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_RETURN_LINER_tris.npy,SHA256,376697C6F55CD4C17A1D37BB737AAB634B8D7E7A01129840933106D68A9BC85A,3701504,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J5-WRAP,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_WRAP_tris.npy,SHA256,03C78B7FE305A14265C24C4A7A24D5ABF962F2FD5653D6718983DFEAAFDBF1C7,2395136,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J5-WRAP-LINER,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_WRAP_LINER_tris.npy,SHA256,AE6E53B6A5ABB3D3E65F8855BC0C1BB4A4DA64B0C1B31AA33E4FA243B3EFA0F5,2395136,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J6-RING-0,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_0_tris.npy,SHA256,9CF1A43BDF3DD5354D9FDD95645CF8BB213597B143B5F893E096109215331D4A,64928,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J6-RING-1,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_1_tris.npy,SHA256,8F24375D31DEB7636A4F2587123C52ACD749FF6B84C09DBB443354940A0CBBC1,64928,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J6-RING-2,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_2_tris.npy,SHA256,222B59C0BB75568ADCFE86358869A169C34BB5EC44052291A5962714947DC4E6,64928,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GDE-J6-RING-3,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_3_tris.npy,SHA256,3488A1158EA636C15BB45AFC226D6C437D42BC3674AFE534A5B418C80065AFB2,64928,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GSP-J5-HIGH-A6,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_A6_tris.npy,SHA256,A0BE4F237F1EE5020102A23CD0B1CA05EE228CA7A6F06F5BA17BF80006F97C00,48512,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GSP-J5-HIGH-W2,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_W2_tris.npy,SHA256,2C634D73187205E72305A0A393F8D6B3D8881408C65DC618808BE1157ABEADD8,49376,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GSP-J5-HIGH-W3,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_W3_tris.npy,SHA256,51C1C65A7AF50B4A9A6AE291DE08D60B7902D30DA93D027823BCF18623D93985,49376,mm,link5,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GSP-L4-HIGH-E1,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_L4_HIGH_E1_tris.npy,SHA256,B4766C5DEDF42C0BBFCBE386DBD8AB5A8362AEB3532A1BF6C82ACAEFDD66F18E,49664,mm,link4,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-GSP-L4-HIGH-E2,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_L4_HIGH_E2_tris.npy,SHA256,DFC94F24AD3B6010D369B104312B252CADE9A93B47500946189322043C0DB804,48512,mm,link4,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-PLT-BASE-CONN,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_PLT_BASE_CONN_tris.npy,SHA256,C44FBA56457C6A2B29E7874A4663CF349CE0BEA72BE5A8CE51B6DB2DCD136433,992,mm,base_link,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-PLT-BUS-CONN,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_PLT_BUS_CONN_tris.npy,SHA256,35E9B03C976DBCE4EB86BAF8EC354579D1D386B2CA062B970013FC1E3EA46FDD,992,mm,bus,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-PLT-WRIST-SPLIT,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_PLT_WRIST_SPLIT_tris.npy,SHA256,BDEE76D0B0E6340465A4D06287D810FC1FD9A8ED1A3C225B7C5447C2B66983FF,992,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-SR-WRIST,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_SR_WRIST_tris.npy,SHA256,018EA5E0514D4BBAA178ABB9F456A40FF49AC1855B9F4BBACC3A45F76945FF8E,41888,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-SR-WRIST-BOOT,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_SR_WRIST_BOOT_tris.npy,SHA256,DA673638D0B407FA710027D95BAC7D7914D6DED2B4149906605066E0E282DF6A,135920,mm,link6,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-A-STAGE-1,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_1_tris.npy,SHA256,3EB2B3E046C62F22F23C2CCD3E5F93D159E489C53C30DAE617EF71F33F26DD9B,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-A-STAGE-2,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_2_tris.npy,SHA256,661DBFD08F76A9F1471E92FBD72231EC007181B5D4B4CD3AA51734061E3541AE,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-A-STAGE-3,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_3_tris.npy,SHA256,4E0B3ECE0F601A4128562006239C7F1CB7B2A771EE90E36DFC7A954F188120C3,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-A-STAGE-4,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_4_tris.npy,SHA256,1642AE7A94A9149FC689374449A85E838B61B96348F6E08D9E1BB6C5DCB5B643,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-B-STAGE-1,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_1_tris.npy,SHA256,915FAA2F1EAFEC80FADD6C0A9DA311BD7DC8BAE484836C0393C5F5124FFB509F,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-B-STAGE-2,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_2_tris.npy,SHA256,19D4C493A28051918E6837C9B9789226967A7C7D230B203259C3972066590AB8,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-B-STAGE-3,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_3_tris.npy,SHA256,54F7D66DF47583522DE7DB5632D363349A08F7FFC378A7E2305FCFAC852BA31C,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TEL-J4-B-STAGE-4,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_4_tris.npy,SHA256,C8A2B1C71A43A5919982EDD6CCE086E614296D58CADEF55E97CA0CB8D0E07950,72704,mm,link3,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TRK-J3-RAIL,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TRK_J3_RAIL_tris.npy,SHA256,42F3DBEEA6E5BB33780FF7773C4B819132D2644D5A3A561C5DFD936236DF8F59,992,mm,link2,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
R::RC-TRK-J3-STOP-A,R,ACTIVE_OBJECT,true,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TRK_J3_STOP_A_tris.npy,SHA256,814B3D5CFA03C64D1643F807B4A7F698C35DF912F5B6D4D0809921A1D82D9C19,992,mm,link2,"{""active_when"":""ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED"",""pose_source"":""PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER"",""selected_representation_role"":""narrowphase_candidate""}",false,false,V9F_DESIGN_CANDIDATE_ONLY__OPERATIONAL_PROMOTION_AND_INTERFACE_PATCHES_ABSENT,PINNED_V9F_TRIANGLES__OPERATIONAL_AND_PAIR_HOLD,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND
