sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
58,0.58,4.206333506683773e-05,-2.2346796345307414e-05,-2.5966795288372395e-06,0.9999870913067461,0.0011894033633876068,-0.004919905620464233,0.0004439236401642327,0.136050266775715,-0.5638419831596415,0.05020112115692897,0.5822496464980271,0.00023890319059319606,-0.00010267352468252351,-1.572134425903714e-05,0.011792524550868077,-0.047222321532638,0.005443370926615152,1.6491638122083346e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
59,0.59,4.4508243159965255e-05,-2.3383654019495587e-05,-2.735418186713147e-06,0.9999857981124884,0.0012492943709160147,-0.005159477006236154,0.0004718409969179881,0.14288534587958424,-0.5913021615172149,0.05333245190231561,0.6107186380585777,0.0002496493382173331,-0.00010521592413735423,-1.6451822309473486e-05,0.01217765051356148,-0.04860670225186014,0.005721675835416208,2.109072823054391e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
60,0.6,4.706274543128349e-05,-2.4445569259718764e-05,-2.8794683348010626e-06,0.9999844023616798,0.0013111227570405857,-0.0054059975052430645,0.0005011800510313543,0.14993972266127573,-0.6195593928230178,0.056621210583022705,0.6400259946811608,0.00026077900122757267,-0.00010774082833420923,-1.721469964496382e-05,0.012569151218290895,-0.05000172049099617,0.006011594377499579,2.3754669186682667e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
61,0.61,4.9730749128752087e-05,-2.5532327449145854e-05,-3.0289855104428783e-06,0.9999828980601008,0.0013749201216911955,-0.005659519244415624,0.0005319999092185593,0.15721679744430694,-0.6486197150939639,0.06007383550525591,0.6701791815526424,0.0002723032145951424,-0.00011024573121995435,-1.801167860344505e-05,0.012967098323422674,-0.05140693341978909,0.006313483451157321,5.005974062857791e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
62,0.62,5.251627349762449e-05,-2.6643686514402477e-05,-3.184130739431601e-06,0.9999812789926302,0.001440718394999424,-0.005920092134959697,0.0005643614827176511,0.1647199937024788,-0.678488917200519,0.06369695794476574,0.7011854740685636,0.00028423312509819466,-0.00011272811988134444,-1.8844546341379023e-05,0.013371567764645459,-0.052821896073374876,0.006627702344923479,4.7372563526178795e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
63,0.63,5.542345090821253e-05,-2.7779376683352732e-05,-3.34507077323834e-06,0.9999795387206323,0.0015085498562749271,-0.00618776386152746,0.0005983274993376077,0.17245275949552324,-0.7091725379096845,0.06749740323862179,0.7330519594376484,0.00029657998148263556,-0.00011518547641068005,-1.971517747316445e-05,0.013782639759255852,-0.054246161211048013,0.006954612360498581,6.742621842774698e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
64,0.64,5.845652788697423e-05,-2.893910024989654e-05,-3.511978332716225e-06,0.9999776705794644,0.001578447152912584,-0.006462579870681501,0.0006339625136548391,0.18041856887637645,-0.7406758648590137,0.071482191666548,0.7657855382850511,0.00030935512447240784,-0.00011761527985196904,-2.062553670933167e-05,0.014200398807438586,-0.05567927917639723,0.007294576428767268,4.8479236640649044e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
65,0.65,6.161986604979143e-05,-3.0122531346027684e-05,-3.6850323583932623e-06,0.9999756676761115,0.0016504433192127044,-0.006744583358664502,0.0006713329153309924,0.18862092326859922,-0.7730039334636721,0.07565853911884263,0.7993929262205286,0.0003225699766376086,-0.00012001500822938733,-2.157768148814936e-05,0.01462493369032215,-0.05712079775918604,0.0076479587191830975,2.3868459043809713e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
66,0.66,6.491794293630395e-05,-3.132931572139771e-05,-3.864418267466158e-06,0.9999735228869451,0.0017245717950965802,-0.007033815258486981,0.000710506935523971,0.1970633528125482,-0.8061615257583843,0.08003385754792168,0.8338806553991985,0.00033623603212871403,-0.0001223821406598233,-2.2573764594915768e-05,0.015056337464586093,-0.05857026205936039,0.008015124242796793,8.322266947800291e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
67,0.67,6.835535274416675e-05,-3.2559070530631016e-05,-4.05032821760711e-06,0.9999712288556094,0.0018008664446996583,-0.007330314226345666,0.000751554651364075,0.20574941767898675,-0.8401531691754012,0.08461575520054186,0.8692550760840816,0.0003503648462850921,-0.0001247141595512559,-2.3616036763101256e-05,0.015494707453391597,-0.060027214353571764,0.00839643844920707,4.9836635710177135e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
68,0.68,7.19368069620971e-05,-3.3811384128636084e-05,-4.242961377695606e-06,0.9999687779910355,0.0018793615748246221,-0.007634116627385008,0.0007945479884671763,0.2146827093489126,-0.8749831352608921,0.08941203662777455,0.9055223581891915,0.00036496802512584283,-0.0001270085528886979,-2.4706849251358446e-05,0.01594014523340258,-0.061491193964610884,0.008792266817716108,3.8075723141604857e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
69,0.6900000000000001,7.566713490057811e-05,-3.508581587415834e-05,-4.442524205587212e-06,0.9999661624655848,0.001960091953236664,-0.007945256520814384,0.000839560721456837,0.22386685185846678,-0.9106554383307658,0.09443070246982001,0.9426884928115178,0.0003800572147309351,-0.00012926281660938582,-2.5848656390257578e-05,0.01639275661766166,-0.06296173713415151,0.009202974442975886,7.00716768986207e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
70,0.7000000000000001,7.955128411908541e-05,-3.638189594181956e-05,-4.649230733031406e-06,0.9999633742133238,0.0020430928267832263,-0.008263765644393496,0.0008866684724672802,0.23330550300788017,-0.9471738340681347,0.09967994901276742,0.9807592937490138,0.0003956440905204845,-0.00013147445706884119,-2.704401809244687e-05,0.01685265163408243,-0.06443837689920927,0.009628925615415675,7.967963973808601e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
71,0.71,8.359432074870346e-05,-3.7699125142889154e-05,-4.863302857850438e-06,0.9999604049284281,0.0021283999393204973,-0.008589673398298511,0.0009359487075991223,0.24300235553350807,-0.9845418180635173,0.10516816751442523,1.0197403990241345,0.0004117403464399672,-0.00013364099359936576,-2.8295602319873484e-05,0.01731994449931816,-0.06592064297272424,0.010070483396746611,4.252782157805842e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
72,0.72,8.78014297089988e-05,-3.90369747550326e-05,-5.0849706434912655e-06,0.9999572460637208,0.002216049549428944,-0.008923006828381479,0.0009874807312997837,0.2529611382420957,-1.0227626243000665,0.11090394329636301,1.059637272364876,0.00042835768405902495,-0.0001357599611624479,-2.9606187501374108e-05,0.017794753587765475,-0.06740806162867738,0.01052800919084357,3.7175962908158543e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
73,0.73,9.217791481918886e-05,-4.039488636120164e-05,-5.3144726258888194e-06,0.9999538888293424,0.002306078447888403,-0.009263790608861476,0.0010413456786615178,0.2631856171051435,-1.0618392235876681,0.11689605460174124,1.1004552047020406,0.0004455078015914966,-0.00013782891309647093,-3.097866489411569e-05,0.018277201395461417,-0.06890015559215565,0.0110018623103122,3.1513562911049927e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
74,0.74,9.672919880723745e-05,-4.1772271698233186e-05,-5.552056127249558e-06,0.9999503241915538,0.0023985239748396895,-0.009612047024575672,0.0010976265056994484,0.2736795963062478,-1.101774321961558,0.12315347122650602,1.1421993156460504,0.0004632023828441958,-0.00013984542396100998,-3.2416040881915836e-05,0.01876741449863323,-0.07039644393477973,0.011492399539054317,7.052883051977864e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
75,0.75,0.00010146082320521311,-4.316851251562663e-05,-5.797977578413488e-06,0.9999465428716733,0.0024934240367228003,-0.009967795952560482,0.0011564079773799143,0.284446919253433,-1.1425703590186738,0.12968535289799313,1.184874554957423,0.0004814530861019121,-0.00014180709247888125,-3.392143920368859e-05,0.019265523506660758,-0.07189644197591046,0.01199997469115262,8.414861787490825e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
76,0.76,0.00010637844814034195,-4.458296044409798e-05,-6.052502848179367e-06,0.999942535345149,0.0025908171228713472,-0.01033105484321353,0.0012177766535722671,0.2954914695440047,-1.1842295062208945,0.1365010474212655,1.228485703990604,0.0005002715329560381,-0.00014371154457699806,-3.5498103104916936e-05,0.01977166300921427,-0.07339966119004887,0.012524938166403217,1.2695817633565476e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
77,0.77,0.00011148785201857604,-4.601493687500038e-05,-6.315907580255153e-06,0.9999382918407642,0.0026907423217570146,-0.010701838701014566,0.0012818208728633833,0.30681717188288904,-1.2267536651629094,0.14361008858667798,1.2730373771493684,0.0005196692970841852,-0.00014555643652691168,-3.71493974050199e-05,0.020285971517332666,-0.07490560912084314,0.01306763650283262,2.466363348461693e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
78,0.78,0.00011679493109923394,-4.74637328505082e-05,-6.5884775379519895e-06,0.999933802339979,0.0027932393368713905,-0.011080160064804967,0.001348630734193454,0.3184279929547658,-1.270144465804377,0.15102219383439386,1.3185340233135017,0.0005396578929880738,-0.00014733945818581518,-3.88788104735165e-05,0.020808591398211528,-0.07641378930211576,0.013628411926544107,5.1259262506711996e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
79,0.79,0.0001223056989607539,-4.8928608964955085e-05,-6.870508956597395e-06,0.9999290565764055,0.002898348502212925,-0.011466028987668957,0.0014182980763092726,0.33032794224811035,-1.3144032646720083,0.15874726167592357,1.3649799272670995,0.000560248764696978,-0.00014905833633855047,-4.0689956107652024e-05,0.02133966880347458,-0.07792370118631793,0.014207601899247985,1.811234284755796e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
80,0.8,0.00012802628585753797,-5.040879527773651e-05,-7.162308903655773e-06,0.99992404403542,0.0030061107973472436,-0.011859453016458528,0.0014909164550303373,0.34252107282940325,-1.3595311430359254,0.1667953688726688,1.4123792111059013,0.0005814532744439293,-0.00015071083814105862,-4.258657530411039e-05,0.021879353590707955,-0.07943484008081769,0.014805538663839216,3.6310900342132947e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
81,0.81,0.00013396293796786394,-5.1903491238187356e-05,-7.464195646544347e-06,0.9999187539539086,0.003116567862009071,-0.012260437171004142,0.0015665811183230944,0.35501148206586414,-1.405528905065513,0.17517676737147955,1.46073583564108,0.0006032826913218734,-0.00015229477466545128,-4.457253791755326e-05,0.022427799238042778,-0.08094669709242157,0.01542254878839577,5.66982797874394e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
82,0.8200000000000001,0.00014012201653284352,-5.3411865622845024e-05,-7.776499028132629e-06,0.9999131753201486,0.003229762010213977,-0.012668983923053144,0.001645388979178632,0.3678033122951485,-1.4523970759694935,0.18390188099724558,1.510053601792587,0.0006257481799269227,-0.00015380800454673282,-4.6651844198358975e-05,0.022985162751578605,-0.08245875908052325,0.016058952708981247,1.5817465588045883e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
83,0.8300000000000001,0.000146509996886404,-5.493305648550865e-05,-8.099560849913557e-06,0.9999072968738248,0.003345736243848204,-0.013085093174977962,0.001727438586289152,0.38090075144054314,-1.5001359001250352,0.19298130190256682,1.5603361519662122,0.0006488607889958629,-0.0001552484377309482,-4.8828626202243455e-05,0.02355160456544922,-0.08397050861926852,0.016715064271646,8.958239723023542e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
84,0.84,0.00015313346737627116,-5.646617112050489e-05,-8.43373526283438e-06,0.9999011071061812,0.003464534265704798,-0.01350876223829607,0.0018128300925185337,0.39430803357028016,-1.5487453392009836,0.20242578677456272,1.611586971423909,0.0006726314400449969,-0.00015661403932430517,-5.110714906405915e-05,0.024127288434339787,-0.08548142396911465,0.017391190274030997,6.681641643245305e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
85,0.85,0.00015999912817593148,-5.801028603957096e-05,-8.779389165775445e-06,0.9998945942603041,0.0035862004919342857,-0.013939985812043768,0.0019016652211623119,0.40802943939967784,-1.5982250702793621,0.21224625279889933,1.6638093896541044,0.0006970709160174433,-0.00015790283354262784,-5.349181212844492e-05,0.024712381318275696,-0.08699097905815731,0.01808763000699052,2.5422171309353056e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
86,0.86,0.0001671137899875503,-5.956444696276513e-05,-9.13690261166494e-06,0.9998877463315443,0.0037107800638781253,-0.014378755961045682,0.0019940472299923794,0.42206929673490073,-1.6485744839808296,0.22245377338112818,1.7170065817065856,0.0007221898499459694,-0.00015911290776014894,-5.5987149929563344e-05,0.02530705325951292,-0.08849864347358519,0.018804674796659926,8.138538891266269e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
87,0.87,0.00017448437263582924,-6.11276688238141e-05,-9.506669221215932e-06,0.9998805510680684,0.003838318859253129,-0.014825062094122236,0.0020900808730818523,0.43643198085721363,-1.6997926825979368,0.23305957362546267,1.7711815695411492,0.000747998713638444,-0.00016024241665649522,-5.859783301252425e-05,0.02591147725137221,-0.09000388246361408,0.019542607547406842,5.300185279398356e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
88,0.88,0.00018211790355495634,-6.269893579005379e-05,-9.88909660349465e-06,0.9998729959715458,0.003968863502636549,-0.015278890942332419,0.00218987236046894,0.4511219148444387,-1.7518784782479102,0.2440750255784085,1.8263372233538082,0.0007745078063929739,-0.00016128958646034107,-6.132866858883025e-05,0.02652582909887096,-0.09150615695023967,0.020301702286114606,4.3860232728608384e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
89,0.89,0.00019002151616872152,-6.427720129854021e-05,-1.0284606783730512e-05,0.9998650682979667,0.004102461375217371,-0.015740226537294774,0.0022935293156593297,0.46614356982831184,-1.8048303910492534,0.25551164323787606,1.8824762629018013,0.0008017272437498181,-0.00016225271928800494,-6.418460101847455e-05,0.027150287271020916,-0.09300492355313558,0.0210822237082588,3.333423615361978e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
90,0.9,0.00019820244815977394,-6.58613881078788e-05,-1.0693636639361672e-05,0.9998567550585951,0.004239160623804821,-0.016209050189541264,0.002401160730835313,0.48150146518969245,-1.858646647317342,0.26738107731336325,1.93960125880059,0.0008296669462871535,-0.00016313019757488082,-6.717071211105573e-05,0.027785032744672852,-0.09449963462501015,0.02188442672624865,3.6835439718661564e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
91,0.91,0.0002066680396348886,-6.745038836646643e-05,-1.1116638342116836e-05,0.9998480430210491,0.004379010169026487,-0.016685340467097732,0.0025128769199848147,0.4972001686862784,-1.9133251778002462,0.2796951097623462,1.9977146338330827,0.0008583366284677759,-0.0001639204885973659,-7.029222123853878e-05,0.028430248839805387,-0.0959897382987191,0.02270855602051621,5.298765674028292e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
92,0.92,0.00021542573118360015,-6.904306369791277e-05,-1.1554079807161413e-05,0.9998389187105162,0.004522059712693889,-0.017169073174277898,0.002628789469861429,0.5132442965132967,-1.9688636159540438,0.29246564809341324,2.056818664230395,0.0008877457875438396,-0.0001646221490825494,-7.355448525227771e-05,0.029086121046170282,-0.0974746785464189,0.02355484559384756,4.422694427346622e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
93,0.93,0.00022448306183091044,-7.063824530392413e-05,-1.2006445149019977e-05,0.9998293684110957,0.004668359744295399,-0.017660221330753838,0.0027490111887911776,0.5296385132954631,-2.025259296263651,0.30570471943868066,2.1169154809513104,0.0009179036925267605,-0.00016523382990267415,-7.696299819702935e-05,0.029752836841223245,-0.09895389525102496,0.024423518329461408,8.370377822471993e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
94,0.9400000000000001,0.00023384766688499942,-7.223473408525894e-05,-1.2474235144008768e-05,0.9998193781672718,0.004817961546579298,-0.018158755150966033,0.0028736560533520693,0.5463875320088623,-2.0825092526165685,0.31942446439922245,2.178007070948654,0.0009488193732293699,-0.00016575428085096133,-8.052339081463962e-05,0.030430585499286504,-0.10042682429022447,0.02531478555334988,5.465239359502381e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
95,0.9500000000000001,0.00024352727568086908,-7.383130078136496e-05,-1.2957967698911828e-05,0.9998089337855152,0.004970917200189755,-0.0186646420239363,0.003002839152952595,0.5634961138314445,-2.1406102167364196,0.3336371306672568,2.2400952784247345,0.0009805016093875026,-0.00016618235549509833,-8.424142983034618e-05,0.031119557891908428,-0.10189289763327264,0.026228846601408076,9.143161195590859e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
96,0.96,0.0002535297092208505,-7.542668612930767e-05,-1.3458178325634457e-05,0.9997980208360125,0.005127279587318531,-0.01917784649354678,0.0031366766323352425,0.5809690679208728,-2.199558616683025,0.3483550664288392,2.30318180607035,0.001012958919868143,-0.0001665170161043319,-8.812301701472346e-05,0.03181994627940223,-0.10335154345078452,0.027165888391888087,6.157657491296809e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
97,0.97,0.00026386287771290443,-7.701960104259951e-05,-1.3975420621567669e-05,0.9997866246545221,0.005287102394335178,-0.019698330239348204,0.0032752856320311546,0.5988112511184871,-2.2593505754259775,0.3635907135508181,2.3672682163049936,0.0010461995519713497,-0.00016675733864567893,-9.217418801429905e-05,0.03253194409356899,-0.10480218623770984,0.02812608500372251,5.1925927263190304e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
98,0.98,0.0002745347780076432,-7.860872681053956e-05,-1.4510266755397219e-05,0.9997747303443563,0.005450440113358527,-0.02022605205796058,0.003418784226792016,0.6170275675781778,-2.3199819094982335,0.37935660055581266,2.4323559324911965,0.0010802314708331033,-0.00016690251784447368,-9.640111094413698e-05,0.0332557457116255,-0.10624424694966125,0.0291095972612716,3.2733570087320624e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
99,0.99,0.00028555349093500654,-8.019271531867355e-05,-1.5063307958090965e-05,0.9997623227784885,0.005617348042732262,-0.020760967845129603,0.0035672913620252906,0.6356229683189899,-2.381448127736768,0.39566533538897775,2.4984462401491996,0.0011150623489363438,-0.00016695187230403508,-0.00010081008473587535,0.03399154622138356,-0.10767714315274103,0.030116572326056523,8.480762179879362e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
