sample_index,t_s,target_x_m,target_y_m,target_z_m,target_q_x,target_q_y,target_q_z,target_q_w,target_wx_rad_s,target_wy_rad_s,target_wz_rad_s,analytic_phase_deg,quaternion_norm_error,analytic_quaternion_error,collision_detected_backend_field,collision_safety_interpretation,action,released_for_mission_gate
129,6.449999999999985,1.0,0.0,0.0,0.0,0.0,0.028139719154149354,0.999603999694842,0.0,0.0,0.008726646259971648,3.2249999999999925,0.0,1.4526172914154867e-16,false,PROHIBITED,ABORT,false
130,6.499999999999985,1.0,0.0,0.0,0.0,0.0,0.028357798245378454,0.9995978367717062,0.0,0.0,0.008726646259971648,3.2499999999999925,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
131,6.549999999999985,1.0,0.0,0.0,0.0,0.0,0.02857587598687641,0.9995916262712403,0.0,0.0,0.008726646259971648,3.2749999999999924,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
132,6.5999999999999845,1.0,0.0,0.0,0.0,0.0,0.028793952368263497,0.9995853681937399,0.0,0.0,0.008726646259971648,3.2999999999999923,0.0,2.423651445728339e-16,false,PROHIBITED,ABORT,false
133,6.649999999999984,1.0,0.0,0.0,0.0,0.0,0.02901202737916004,0.9995790625395026,0.0,0.0,0.008726646259971648,3.324999999999992,1.1102230246251565e-16,9.020562075079397e-17,false,PROHIBITED,ABORT,false
134,6.699999999999984,1.0,0.0,0.0,0.0,0.0,0.02923010100918645,0.999572709308829,0.0,0.0,0.008726646259971648,3.349999999999992,0.0,9.367506770274758e-17,false,PROHIBITED,ABORT,false
135,6.749999999999984,1.0,0.0,0.0,0.0,0.0,0.02944817324796319,0.9995663085020213,0.0,0.0,0.008726646259971648,3.374999999999992,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
136,6.799999999999984,1.0,0.0,0.0,0.0,0.0,0.02966624408511078,0.9995598601193841,0.0,0.0,0.008726646259971648,3.399999999999992,0.0,1.4526172914154867e-16,false,PROHIBITED,ABORT,false
137,6.849999999999984,1.0,0.0,0.0,0.0,0.0,0.029884313510249828,0.9995533641612243,0.0,0.0,0.008726646259971648,3.424999999999992,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
138,6.8999999999999835,1.0,0.0,0.0,0.0,0.0,0.030102381513000997,0.9995468206278513,0.0,0.0,0.008726646259971648,3.4499999999999917,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
139,6.949999999999983,1.0,0.0,0.0,0.0,0.0,0.030320448082985015,0.9995402295195762,0.0,0.0,0.008726646259971648,3.4749999999999917,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
140,6.999999999999983,1.0,0.0,0.0,0.0,0.0,0.030538513209822687,0.999533590836713,0.0,0.0,0.008726646259971648,3.499999999999992,0.0,1.498303070619016e-16,false,PROHIBITED,ABORT,false
141,7.049999999999983,1.0,0.0,0.0,0.0,0.0,0.03075657688313488,0.9995269045795775,0.0,0.0,0.008726646259971648,3.5249999999999915,0.0,1.0061396160665481e-16,false,PROHIBITED,ABORT,false
142,7.099999999999983,1.0,0.0,0.0,0.0,0.0,0.03097463909254253,0.9995201707484881,0.0,0.0,0.008726646259971648,3.5499999999999914,0.0,1.0061396160665481e-16,false,PROHIBITED,ABORT,false
143,7.149999999999983,1.0,0.0,0.0,0.0,0.0,0.031192699827666655,0.9995133893437652,0.0,0.0,0.008726646259971648,3.5749999999999917,0.0,1.0408340855860843e-16,false,PROHIBITED,ABORT,false
144,7.199999999999982,1.0,0.0,0.0,0.0,0.0,0.03141075907812832,0.9995065603657316,0.0,0.0,0.008726646259971648,3.5999999999999917,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
145,7.249999999999982,1.0,0.0,0.0,0.0,0.0,0.031628816833548686,0.9994996838147123,0.0,0.0,0.008726646259971648,3.6249999999999907,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
146,7.299999999999982,1.0,0.0,0.0,0.0,0.0,0.031846873083548964,0.9994927596910348,0.0,0.0,0.008726646259971648,3.649999999999991,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
147,7.349999999999982,1.0,0.0,0.0,0.0,0.0,0.032064927817750444,0.9994857879950282,0.0,0.0,0.008726646259971648,3.674999999999991,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
148,7.399999999999982,1.0,0.0,0.0,0.0,0.0,0.0322829810257745,0.9994787687270248,0.0,0.0,0.008726646259971648,3.699999999999991,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
149,7.4499999999999815,1.0,0.0,0.0,0.0,0.0,0.03250103269724257,0.9994717018873586,0.0,0.0,0.008726646259971648,3.7249999999999908,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
150,7.499999999999981,1.0,0.0,0.0,0.0,0.0,0.03271908282177616,0.9994645874763658,0.0,0.0,0.008726646259971648,3.749999999999991,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
151,7.549999999999981,1.0,0.0,0.0,0.0,0.0,0.032937131388996836,0.9994574254943849,0.0,0.0,0.008726646259971648,3.774999999999991,1.1102230246251565e-16,8.326672684688674e-17,false,PROHIBITED,ABORT,false
152,7.599999999999981,1.0,0.0,0.0,0.0,0.0,0.033155178388526295,0.9994502159417572,0.0,0.0,0.008726646259971648,3.79999999999999,0.0,1.0408340855860843e-16,false,PROHIBITED,ABORT,false
153,7.649999999999981,1.0,0.0,0.0,0.0,0.0,0.03337322380998624,0.9994429588188255,0.0,0.0,0.008726646259971648,3.8249999999999904,0.0,1.0408340855860843e-16,false,PROHIBITED,ABORT,false
154,7.699999999999981,1.0,0.0,0.0,0.0,0.0,0.03359126764299848,0.9994356541259355,0.0,0.0,0.008726646259971648,3.8499999999999903,0.0,1.0408340855860843e-16,false,PROHIBITED,ABORT,false
155,7.7499999999999805,1.0,0.0,0.0,0.0,0.0,0.033809309877184904,0.9994283018634347,0.0,0.0,0.008726646259971648,3.8749999999999902,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
156,7.79999999999998,1.0,0.0,0.0,0.0,0.0,0.03402735050216747,0.999420902031673,0.0,0.0,0.008726646259971648,3.8999999999999906,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
157,7.84999999999998,1.0,0.0,0.0,0.0,0.0,0.034245389507568204,0.9994134546310025,0.0,0.0,0.008726646259971648,3.9249999999999905,0.0,1.0408340855860843e-16,false,PROHIBITED,ABORT,false
158,7.89999999999998,1.0,0.0,0.0,0.0,0.0,0.034463426883009234,0.999405959661778,0.0,0.0,0.008726646259971648,3.9499999999999895,0.0,1.1796119636642288e-16,false,PROHIBITED,ABORT,false
159,7.94999999999998,1.0,0.0,0.0,0.0,0.0,0.034681462618112745,0.9993984171243562,0.0,0.0,0.008726646259971648,3.97499999999999,0.0,1.6199010924212654e-16,false,PROHIBITED,ABORT,false
160,7.99999999999998,1.0,0.0,0.0,0.0,0.0,0.034899496702501,0.9993908270190959,0.0,0.0,0.008726646259971648,3.99999999999999,0.0,1.6199010924212654e-16,false,PROHIBITED,ABORT,false
161,8.04999999999998,1.0,0.0,0.0,0.0,0.0,0.03511752912579634,0.9993831893463582,0.0,0.0,0.008726646259971648,4.02499999999999,1.1102230246251565e-16,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
162,8.09999999999998,1.0,0.0,0.0,0.0,0.0,0.03533555987762122,0.9993755041065071,0.0,0.0,0.008726646259971648,4.04999999999999,0.0,1.6199010924212654e-16,false,PROHIBITED,ABORT,false
163,8.14999999999998,1.0,0.0,0.0,0.0,0.0,0.035553588947598115,0.9993677712999081,0.0,0.0,0.008726646259971648,4.07499999999999,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
164,8.199999999999982,1.0,0.0,0.0,0.0,0.0,0.03577161632534962,0.9993599909269293,0.0,0.0,0.008726646259971648,4.099999999999991,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
165,8.249999999999982,1.0,0.0,0.0,0.0,0.0,0.0359896420004984,0.9993521629879409,0.0,0.0,0.008726646259971648,4.124999999999991,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
166,8.299999999999983,1.0,0.0,0.0,0.0,0.0,0.03620766596266721,0.9993442874833157,0.0,0.0,0.008726646259971648,4.1499999999999915,0.0,9.71445146547012e-17,false,PROHIBITED,ABORT,false
167,8.349999999999984,1.0,0.0,0.0,0.0,0.0,0.03642568820147887,0.9993363644134285,0.0,0.0,0.008726646259971648,4.174999999999992,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
168,8.399999999999984,1.0,0.0,0.0,0.0,0.0,0.0366437087065563,0.9993283937786563,0.0,0.0,0.008726646259971648,4.199999999999992,0.0,1.4304896245381993e-16,false,PROHIBITED,ABORT,false
169,8.449999999999985,1.0,0.0,0.0,0.0,0.0,0.03686172746752248,0.9993203755793786,0.0,0.0,0.008726646259971648,4.2249999999999925,0.0,1.4304896245381993e-16,false,PROHIBITED,ABORT,false
170,8.499999999999986,1.0,0.0,0.0,0.0,0.0,0.0370797444740005,0.9993123098159769,0.0,0.0,0.008726646259971648,4.249999999999993,0.0,8.326672684688674e-17,false,PROHIBITED,ABORT,false
171,8.549999999999986,1.0,0.0,0.0,0.0,0.0,0.03729775971561351,0.9993041964888352,0.0,0.0,0.008726646259971648,4.274999999999993,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
172,8.599999999999987,1.0,0.0,0.0,0.0,0.0,0.03751577318198476,0.9992960355983396,0.0,0.0,0.008726646259971648,4.299999999999994,0.0,8.326672684688674e-17,false,PROHIBITED,ABORT,false
173,8.649999999999988,1.0,0.0,0.0,0.0,0.0,0.037733784862737575,0.9992878271448786,0.0,0.0,0.008726646259971648,4.324999999999994,0.0,1.3472894910096233e-16,false,PROHIBITED,ABORT,false
174,8.699999999999989,1.0,0.0,0.0,0.0,0.0,0.03795179474749537,0.9992795711288429,0.0,0.0,0.008726646259971648,4.349999999999994,0.0,1.3472894910096233e-16,false,PROHIBITED,ABORT,false
175,8.74999999999999,1.0,0.0,0.0,0.0,0.0,0.03816980282588164,0.9992712675506255,0.0,0.0,0.008726646259971648,4.374999999999995,0.0,2.3263411494723067e-16,false,PROHIBITED,ABORT,false
176,8.79999999999999,1.0,0.0,0.0,0.0,0.0,0.038387809087519965,0.9992629164106211,0.0,0.0,0.008726646259971648,4.399999999999995,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
177,8.84999999999999,1.0,0.0,0.0,0.0,0.0,0.03860581352203404,0.9992545177092281,0.0,0.0,0.008726646259971648,4.424999999999995,0.0,1.3472894910096233e-16,false,PROHIBITED,ABORT,false
178,8.899999999999991,1.0,0.0,0.0,0.0,0.0,0.03882381611904759,0.9992460714468456,0.0,0.0,0.008726646259971648,4.449999999999996,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
179,8.949999999999992,1.0,0.0,0.0,0.0,0.0,0.03904181686818448,0.9992375776238759,0.0,0.0,0.008726646259971648,4.474999999999996,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
180,8.999999999999993,1.0,0.0,0.0,0.0,0.0,0.039259815759068645,0.999229036240723,0.0,0.0,0.008726646259971648,4.4999999999999964,0.0,1.2738115944464653e-16,false,PROHIBITED,ABORT,false
181,9.049999999999994,1.0,0.0,0.0,0.0,0.0,0.0394778127813241,0.9992204472977937,0.0,0.0,0.008726646259971648,4.524999999999997,0.0,1.2738115944464653e-16,false,PROHIBITED,ABORT,false
182,9.099999999999994,1.0,0.0,0.0,0.0,0.0,0.03969580792457496,0.9992118107954966,0.0,0.0,0.008726646259971648,4.549999999999997,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
183,9.149999999999995,1.0,0.0,0.0,0.0,0.0,0.03991380117844542,0.9992031267342429,0.0,0.0,0.008726646259971648,4.5749999999999975,0.0,6.245004513516506e-17,false,PROHIBITED,ABORT,false
184,9.199999999999996,1.0,0.0,0.0,0.0,0.0,0.04013179253255978,0.9991943951144461,0.0,0.0,0.008726646259971648,4.599999999999998,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
185,9.249999999999996,1.0,0.0,0.0,0.0,0.0,0.04034978197654241,0.9991856159365214,0.0,0.0,0.008726646259971648,4.624999999999998,0.0,1.2738115944464653e-16,false,PROHIBITED,ABORT,false
186,9.299999999999997,1.0,0.0,0.0,0.0,0.0,0.04056776950001779,0.9991767892008869,0.0,0.0,0.008726646259971648,4.649999999999999,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
187,9.349999999999998,1.0,0.0,0.0,0.0,0.0,0.04078575509261047,0.9991679149079628,0.0,0.0,0.008726646259971648,4.674999999999999,0.0,1.2738115944464653e-16,false,PROHIBITED,ABORT,false
188,9.399999999999999,1.0,0.0,0.0,0.0,0.0,0.04100373874394511,0.999158993058171,0.0,0.0,0.008726646259971648,4.699999999999999,0.0,5.551115123125783e-17,false,PROHIBITED,ABORT,false
189,9.45,1.0,0.0,0.0,0.0,0.0,0.04122172044364648,0.9991500236519368,0.0,0.0,0.008726646259971648,4.725,0.0,6.245004513516506e-17,false,PROHIBITED,ABORT,false
190,9.5,1.0,0.0,0.0,0.0,0.0,0.04143970018133939,0.9991410066896868,0.0,0.0,0.008726646259971648,4.75,0.0,6.245004513516506e-17,false,PROHIBITED,ABORT,false
191,9.55,1.0,0.0,0.0,0.0,0.0,0.04165767794664879,0.9991319421718502,0.0,0.0,0.008726646259971648,4.775,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
192,9.600000000000001,1.0,0.0,0.0,0.0,0.0,0.0418756537291997,0.9991228300988584,0.0,0.0,0.008726646259971648,4.800000000000001,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
193,9.650000000000002,1.0,0.0,0.0,0.0,0.0,0.04209362751861725,0.9991136704711452,0.0,0.0,0.008726646259971648,4.825000000000001,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
194,9.700000000000003,1.0,0.0,0.0,0.0,0.0,0.04231159930452664,0.9991044632891465,0.0,0.0,0.008726646259971648,4.850000000000001,0.0,1.3092278833360675e-16,false,PROHIBITED,ABORT,false
195,9.750000000000004,1.0,0.0,0.0,0.0,0.0,0.04252956907655319,0.9990952085533005,0.0,0.0,0.008726646259971648,4.875000000000002,0.0,1.2412670766236366e-16,false,PROHIBITED,ABORT,false
196,9.800000000000004,1.0,0.0,0.0,0.0,0.0,0.042747536824322314,0.9990859062640477,0.0,0.0,0.008726646259971648,4.900000000000002,0.0,1.2412670766236366e-16,false,PROHIBITED,ABORT,false
197,9.850000000000005,1.0,0.0,0.0,0.0,0.0,0.04296550253745952,0.9990765564218309,0.0,0.0,0.008726646259971648,4.925000000000003,0.0,1.2118257228641695e-16,false,PROHIBITED,ABORT,false
198,9.900000000000006,1.0,0.0,0.0,0.0,0.0,0.043183466205590396,0.9990671590270951,0.0,0.0,0.008726646259971648,4.950000000000003,0.0,1.2118257228641695e-16,false,PROHIBITED,ABORT,false
199,9.950000000000006,1.0,0.0,0.0,0.0,0.0,0.04340142781834064,0.9990577140802874,0.0,0.0,0.008726646259971648,4.975000000000003,0.0,3.469446951953614e-17,false,PROHIBITED,ABORT,false
200,10.000000000000007,1.0,0.0,0.0,0.0,0.0,0.04361938736533607,0.9990482215818578,0.0,0.0,0.008726646259971648,5.0000000000000036,0.0,3.469446951953614e-17,false,PROHIBITED,ABORT,false
201,10.050000000000008,1.0,0.0,0.0,0.0,0.0,0.04383734483620256,0.9990386815322577,0.0,0.0,0.008726646259971648,5.025000000000004,0.0,3.469446951953614e-17,false,PROHIBITED,ABORT,false
202,10.100000000000009,1.0,0.0,0.0,0.0,0.0,0.044055300220566106,0.9990290939319414,0.0,0.0,0.008726646259971648,5.050000000000005,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
203,10.15000000000001,1.0,0.0,0.0,0.0,0.0,0.04427325350805281,0.9990194587813651,0.0,0.0,0.008726646259971648,5.075000000000005,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
204,10.20000000000001,1.0,0.0,0.0,0.0,0.0,0.04449120468828886,0.9990097760809875,0.0,0.0,0.008726646259971648,5.100000000000005,0.0,4.163336342344337e-17,false,PROHIBITED,ABORT,false
205,10.25000000000001,1.0,0.0,0.0,0.0,0.0,0.044709153750900545,0.9990000458312694,0.0,0.0,0.008726646259971648,5.125000000000005,0.0,1.1443916996305594e-16,false,PROHIBITED,ABORT,false
206,10.300000000000011,1.0,0.0,0.0,0.0,0.0,0.044927100685514254,0.998990268032674,0.0,0.0,0.008726646259971648,5.150000000000006,0.0,1.1443916996305594e-16,false,PROHIBITED,ABORT,false
207,10.350000000000012,1.0,0.0,0.0,0.0,0.0,0.04514504548175649,0.9989804426856665,0.0,0.0,0.008726646259971648,5.175000000000007,0.0,1.1188630228279524e-16,false,PROHIBITED,ABORT,false
208,10.400000000000013,1.0,0.0,0.0,0.0,0.0,0.045362988129253844,0.9989705697907146,0.0,0.0,0.008726646259971648,5.200000000000006,1.1102230246251565e-16,1.1123893155135927e-16,false,PROHIBITED,ABORT,false
209,10.450000000000014,1.0,0.0,0.0,0.0,0.0,0.045580928617633035,0.9989606493482885,0.0,0.0,0.008726646259971648,5.225000000000007,0.0,1.3877787807814457e-17,false,PROHIBITED,ABORT,false
210,10.500000000000014,1.0,0.0,0.0,0.0,0.0,0.04579886693652084,0.9989506813588601,0.0,0.0,0.008726646259971648,5.250000000000007,0.0,6.938893903907228e-18,false,PROHIBITED,ABORT,false
211,10.550000000000015,1.0,0.0,0.0,0.0,0.0,0.046016803075544184,0.998940665822904,0.0,0.0,0.008726646259971648,5.2750000000000075,0.0,1.1295700899707568e-16,false,PROHIBITED,ABORT,false
212,10.600000000000016,1.0,0.0,0.0,0.0,0.0,0.04623473702433006,0.9989306027408967,0.0,0.0,0.008726646259971648,5.300000000000009,0.0,1.1188630228279524e-16,false,PROHIBITED,ABORT,false
213,10.650000000000016,1.0,0.0,0.0,0.0,0.0,0.046452668772505576,0.9989204921133173,0.0,0.0,0.008726646259971648,5.325000000000008,0.0,1.1123893155135927e-16,false,PROHIBITED,ABORT,false
214,10.700000000000017,1.0,0.0,0.0,0.0,0.0,0.04667059830969796,0.998910333940647,0.0,0.0,0.008726646259971648,5.3500000000000085,0.0,6.938893903907228e-18,false,PROHIBITED,ABORT,false
215,10.750000000000018,1.0,0.0,0.0,0.0,0.0,0.04688852562553454,0.9989001282233694,0.0,0.0,0.008726646259971648,5.375000000000009,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
216,10.800000000000018,1.0,0.0,0.0,0.0,0.0,0.047106450709642735,0.9988898749619701,0.0,0.0,0.008726646259971648,5.400000000000009,0.0,1.1123893155135927e-16,false,PROHIBITED,ABORT,false
217,10.85000000000002,1.0,0.0,0.0,0.0,0.0,0.04732437355165008,0.9988795741569372,0.0,0.0,0.008726646259971648,5.42500000000001,0.0,1.1188630228279524e-16,false,PROHIBITED,ABORT,false
218,10.90000000000002,1.0,0.0,0.0,0.0,0.0,0.04754229414118423,0.9988692258087609,0.0,0.0,0.008726646259971648,5.45000000000001,0.0,1.1295700899707568e-16,false,PROHIBITED,ABORT,false
219,10.95000000000002,1.0,0.0,0.0,0.0,0.0,0.04776021246787291,0.9988588299179337,0.0,0.0,0.008726646259971648,5.47500000000001,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
220,11.000000000000021,1.0,0.0,0.0,0.0,0.0,0.047978128521344005,0.9988483864849507,0.0,0.0,0.008726646259971648,5.500000000000011,0.0,3.469446951953614e-17,false,PROHIBITED,ABORT,false
221,11.050000000000022,1.0,0.0,0.0,0.0,0.0,0.04819604229122546,0.9988378955103088,0.0,0.0,0.008726646259971648,5.525000000000011,0.0,4.163336342344337e-17,false,PROHIBITED,ABORT,false
222,11.100000000000023,1.0,0.0,0.0,0.0,0.0,0.04841395376714536,0.9988273569945072,0.0,0.0,0.008726646259971648,5.550000000000011,0.0,4.85722573273506e-17,false,PROHIBITED,ABORT,false
223,11.150000000000023,1.0,0.0,0.0,0.0,0.0,0.04863186293873188,0.9988167709380478,0.0,0.0,0.008726646259971648,5.575000000000012,0.0,1.2118257228641695e-16,false,PROHIBITED,ABORT,false
224,11.200000000000024,1.0,0.0,0.0,0.0,0.0,0.04884976979561332,0.9988061373414342,0.0,0.0,0.008726646259971648,5.600000000000012,0.0,1.1857187100668868e-16,false,PROHIBITED,ABORT,false
225,11.250000000000025,1.0,0.0,0.0,0.0,0.0,0.04906767432741807,0.9987954562051725,0.0,0.0,0.008726646259971648,5.625000000000012,0.0,1.2412670766236366e-16,false,PROHIBITED,ABORT,false
226,11.300000000000026,1.0,0.0,0.0,0.0,0.0,0.04928557652377464,0.9987847275297711,0.0,0.0,0.008726646259971648,5.650000000000013,1.1102230246251565e-16,6.245004513516506e-17,false,PROHIBITED,ABORT,false
227,11.350000000000026,1.0,0.0,0.0,0.0,0.0,0.04950347637431167,0.9987739513157409,0.0,0.0,0.008726646259971648,5.675000000000013,0.0,7.632783294297951e-17,false,PROHIBITED,ABORT,false
228,11.400000000000027,1.0,0.0,0.0,0.0,0.0,0.0497213738686579,0.9987631275635946,0.0,0.0,0.008726646259971648,5.7000000000000135,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
229,11.450000000000028,1.0,0.0,0.0,0.0,0.0,0.04993926899644217,0.9987522562738474,0.0,0.0,0.008726646259971648,5.725000000000014,0.0,6.938893903907228e-17,false,PROHIBITED,ABORT,false
230,11.500000000000028,1.0,0.0,0.0,0.0,0.0,0.050157161747293434,0.9987413374470169,0.0,0.0,0.008726646259971648,5.750000000000014,0.0,1.3472894910096233e-16,false,PROHIBITED,ABORT,false
231,11.55000000000003,1.0,0.0,0.0,0.0,0.0,0.05037505211084077,0.9987303710836225,0.0,0.0,0.008726646259971648,5.775000000000015,0.0,1.3472894910096233e-16,false,PROHIBITED,ABORT,false
232,11.60000000000003,1.0,0.0,0.0,0.0,0.0,0.05059294007671337,0.9987193571841864,0.0,0.0,0.008726646259971648,5.800000000000015,0.0,2.3479724158959924e-16,false,PROHIBITED,ABORT,false
233,11.65000000000003,1.0,0.0,0.0,0.0,0.0,0.05081082563454051,0.9987082957492324,0.0,0.0,0.008726646259971648,5.825000000000015,1.1102230246251565e-16,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
234,11.700000000000031,1.0,0.0,0.0,0.0,0.0,0.05102870877395165,0.9986971867792876,0.0,0.0,0.008726646259971648,5.850000000000016,0.0,1.4304896245381993e-16,false,PROHIBITED,ABORT,false
235,11.750000000000032,1.0,0.0,0.0,0.0,0.0,0.0512465894845763,0.9986860302748805,0.0,0.0,0.008726646259971648,5.875000000000016,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
236,11.800000000000033,1.0,0.0,0.0,0.0,0.0,0.051464467756044095,0.998674826236542,0.0,0.0,0.008726646259971648,5.900000000000016,0.0,1.4752290795525882e-16,false,PROHIBITED,ABORT,false
237,11.850000000000033,1.0,0.0,0.0,0.0,0.0,0.05168234357798482,0.9986635746648054,0.0,0.0,0.008726646259971648,5.925000000000017,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
238,11.900000000000034,1.0,0.0,0.0,0.0,0.0,0.05190021694002834,0.9986522755602063,0.0,0.0,0.008726646259971648,5.950000000000017,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
239,11.950000000000035,1.0,0.0,0.0,0.0,0.0,0.05211808783180465,0.9986409289232825,0.0,0.0,0.008726646259971648,5.975000000000017,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
240,12.000000000000036,1.0,0.0,0.0,0.0,0.0,0.05233595624294388,0.9986295347545739,0.0,0.0,0.008726646259971648,6.000000000000018,0.0,1.5218182408308987e-16,false,PROHIBITED,ABORT,false
241,12.050000000000036,1.0,0.0,0.0,0.0,0.0,0.05255382216307625,0.9986180930546231,0.0,0.0,0.008726646259971648,6.025000000000018,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
242,12.100000000000037,1.0,0.0,0.0,0.0,0.0,0.05277168558183211,0.9986066038239745,0.0,0.0,0.008726646259971648,6.0500000000000185,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
243,12.150000000000038,1.0,0.0,0.0,0.0,0.0,0.05298954648884193,0.998595067063175,0.0,0.0,0.008726646259971648,6.075000000000019,0.0,1.6199010924212654e-16,false,PROHIBITED,ABORT,false
