id,responsibility_owner,representation_role,physical_mass_applicable,mass_kg,mass_identity,COM_local_m,inertia_COM_local_kg_m2,source_step_service,source_step_sha256_service,native_service,native_sha256_service
M5_bottom_washer_5,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_bottom_washer_6,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_bottom_washer_7,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_interstage_bolt_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_4,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_5,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_6,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_bolt_7,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_bolt_0_ba0b4e21_service_solid.step,37755adeafd62b9cb366b6df0f6bfa341102c19e593914755ac304ccabd5a4cc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_533ddf5e6b104fdb7465.SLDPRT,533ddf5e6b104fdb74656aba2bda3a02f02226dc9a8e87c908eff81699c401f2
M5_interstage_nut_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_4,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_5,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_6,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_interstage_nut_7,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_interstage_nut_0_c1648ed0_service_solid.step,2d818f428284b5006d6a1a5c106114e2909f409946b2c682bd1acb6ad4ff4fcd,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_07ba6770c57bdf6bffc4.SLDPRT,07ba6770c57bdf6bffc4e8ef75bac81df26a22442885ac5d53a1e7f32bb77c32
M5_top_washer_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_4,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_5,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_6,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M5_top_washer_7,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M5_top_washer_0_0fdce4bc_service_solid.step,76d1fdac720ce762e2449d53e9d15a207086ce5b9feda52926898c8a7d522ba5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_2e86ab0a9570c4143e5b.SLDPRT,2e86ab0a9570c4143e5bc8ae6ec5663b59344b00a63494eec4819380d3a0a612
M6_bottom_washer_-70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_top_washer_-70_-70_cbcae58a_service_solid.step,e1a8b3897aedfdc1882e3876900e8b5de6f9da9e613b2ec0dc37f8f932589848,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcad5515b6293a7b1e92.SLDPRT,dcad5515b6293a7b1e92230ac30a2c2cba5dfa6653a308c5fb610f749c910005
M6_bottom_washer_-70_70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_top_washer_-70_-70_cbcae58a_service_solid.step,e1a8b3897aedfdc1882e3876900e8b5de6f9da9e613b2ec0dc37f8f932589848,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcad5515b6293a7b1e92.SLDPRT,dcad5515b6293a7b1e92230ac30a2c2cba5dfa6653a308c5fb610f749c910005
M6_bottom_washer_70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_top_washer_-70_-70_cbcae58a_service_solid.step,e1a8b3897aedfdc1882e3876900e8b5de6f9da9e613b2ec0dc37f8f932589848,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcad5515b6293a7b1e92.SLDPRT,dcad5515b6293a7b1e92230ac30a2c2cba5dfa6653a308c5fb610f749c910005
M6_bottom_washer_70_70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_top_washer_-70_-70_cbcae58a_service_solid.step,e1a8b3897aedfdc1882e3876900e8b5de6f9da9e613b2ec0dc37f8f932589848,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcad5515b6293a7b1e92.SLDPRT,dcad5515b6293a7b1e92230ac30a2c2cba5dfa6653a308c5fb610f749c910005
M6_root_bolt_-70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_bolt_-70_-70_f3e95990_service_solid.step,62c432f9ab33a1f068a26ef911b2d31735fc029a9cde0e34c7acc5c9e292b3dc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_61714eb3db9588d24d47.SLDPRT,61714eb3db9588d24d470d294bfb3d4f08e17ef6c486bee11c279c3007973f8c
M6_root_bolt_-70_70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_bolt_-70_-70_f3e95990_service_solid.step,62c432f9ab33a1f068a26ef911b2d31735fc029a9cde0e34c7acc5c9e292b3dc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_61714eb3db9588d24d47.SLDPRT,61714eb3db9588d24d470d294bfb3d4f08e17ef6c486bee11c279c3007973f8c
M6_root_bolt_70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_bolt_-70_-70_f3e95990_service_solid.step,62c432f9ab33a1f068a26ef911b2d31735fc029a9cde0e34c7acc5c9e292b3dc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_61714eb3db9588d24d47.SLDPRT,61714eb3db9588d24d470d294bfb3d4f08e17ef6c486bee11c279c3007973f8c
M6_root_bolt_70_70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_bolt_-70_-70_f3e95990_service_solid.step,62c432f9ab33a1f068a26ef911b2d31735fc029a9cde0e34c7acc5c9e292b3dc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_61714eb3db9588d24d47.SLDPRT,61714eb3db9588d24d470d294bfb3d4f08e17ef6c486bee11c279c3007973f8c
M6_root_nut_-70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_nut_-70_-70_4a3604da_service_solid.step,23acfc565dc37efce4a973cb50e972532abc3a6f161c6cf0f2cca29abc5e4aa9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcbdd152872c82000835.SLDPRT,dcbdd152872c82000835dbd14da4d2fbc90009ed8af9fc07e2ea424116f1c5fb
M6_root_nut_-70_70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_nut_-70_-70_4a3604da_service_solid.step,23acfc565dc37efce4a973cb50e972532abc3a6f161c6cf0f2cca29abc5e4aa9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcbdd152872c82000835.SLDPRT,dcbdd152872c82000835dbd14da4d2fbc90009ed8af9fc07e2ea424116f1c5fb
M6_root_nut_70_-70,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\M6_root_nut_-70_-70_4a3604da_service_solid.step,23acfc565dc37efce4a973cb50e972532abc3a6f161c6cf0f2cca29abc5e4aa9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_dcbdd152872c82000835.SLDPRT,dcbdd152872c82000835dbd14da4d2fbc90009ed8af9fc07e2ea424116f1c5fb
