point_id,anchor,geometry_class,mu,m_t_kg,omega_t_dps,omega_hat,lambda_scale,alpha,w_plus_dps,H_c_Nms,dT_J,eps_P,eps_H,lever_m,target_Ibar,w_plus_analytic_dps,H_analytic_Nms,delta_analytic
81,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,1.000000000000e+00,2.525719910221e-01,2.763905929785e-03,6.942695903654e-05,0.000000000000e+00,2.265175436287e-16,1.215214205192e-01,2.184721193066e-02,1.349789055093e-01,8.906240979677e-04,4.655824465609e-01
82,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,0.000000000000e+00,2.088063774470e-01,2.387269830307e-03,7.245415106930e-05,0.000000000000e+00,1.286140502501e-16,2.430428410384e-01,2.184721193066e-02,1.432753309300e-01,8.906240979677e-04,3.138364226140e-01
83,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,1.000000000000e+00,3.596482994176e-01,5.913095603841e-03,6.775554803245e-05,9.936951427497e-17,2.140502615372e-16,2.430428410384e-01,2.184721193066e-02,1.432753309300e-01,8.906240979677e-04,6.016237775570e-01
84,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,0.000000000000e+00,2.588919581145e-01,1.192496147199e-03,8.424851330963e-05,0.000000000000e+00,1.620132737952e-16,4.860856820767e-02,2.184721193066e-02,1.638602330017e-01,1.134900009705e-03,3.670709812884e-01
85,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,1.000000000000e+00,2.692636695719e-01,1.611424119607e-03,8.160999510616e-05,0.000000000000e+00,1.239122674215e-16,4.860856820767e-02,2.184721193066e-02,1.638602330017e-01,1.134900009705e-03,3.914506429246e-01
86,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,0.000000000000e+00,2.589595496128e-01,1.527686821669e-03,8.394370623969e-05,0.000000000000e+00,1.290033048393e-16,1.215214205192e-01,2.184721193066e-02,1.720002428881e-01,1.134900009705e-03,3.358026643728e-01
87,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,1.000000000000e+00,3.207226924443e-01,3.461673430963e-03,7.938339144201e-05,1.051607206086e-16,6.825036284913e-17,1.215214205192e-01,2.184721193066e-02,1.720002428881e-01,1.134900009705e-03,4.637104048448e-01
88,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,0.000000000000e+00,2.576278660892e-01,2.459608660562e-03,8.288323186131e-05,0.000000000000e+00,2.573501617730e-16,2.430428410384e-01,2.184721193066e-02,1.825721702725e-01,1.134900009705e-03,2.913337635252e-01
89,,G1_slender,5.000000000000e-02,1.200000000000e+00,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,1.000000000000e+00,4.558849291145e-01,7.428463921958e-03,7.933633153329e-05,9.329252628523e-17,1.708319785077e-16,2.430428410384e-01,2.184721193066e-02,1.825721702725e-01,1.134900009705e-03,5.995213734591e-01
90,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,0.000000000000e+00,3.296635537232e-01,1.492749032777e-03,1.010264864138e-04,0.000000000000e+00,2.533002692249e-18,4.860856820767e-02,2.184721193066e-02,2.088029960656e-01,1.446174693641e-03,3.666178935846e-01
91,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,1.000000000000e+00,3.430482478996e-01,2.047517226817e-03,9.789406451575e-05,0.000000000000e+00,1.935014748821e-16,4.860856820767e-02,2.184721193066e-02,2.088029960656e-01,1.446174693641e-03,3.913305275744e-01
92,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,0.000000000000e+00,3.281214525700e-01,1.753258555591e-03,1.007591912012e-04,0.000000000000e+00,2.582778722462e-16,1.215214205192e-01,2.184721193066e-02,2.191756070471e-01,1.446174693641e-03,3.320290236118e-01
93,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,1.000000000000e+00,4.080554742707e-01,4.376781123891e-03,9.613884047464e-05,1.149322902053e-16,1.544525733041e-16,1.215214205192e-01,2.184721193066e-02,2.191756070471e-01,1.446174693641e-03,4.628779152177e-01
94,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,0.000000000000e+00,3.216089443249e-01,2.584470901473e-03,9.979811471849e-05,0.000000000000e+00,2.575203013901e-16,2.430428410384e-01,2.184721193066e-02,2.326471496637e-01,1.446174693641e-03,2.766148026384e-01
95,,G1_slender,5.000000000000e-02,1.200000000000e+00,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,1.000000000000e+00,5.796254908635e-01,9.408138794509e-03,9.924107257641e-05,8.481170594540e-17,1.351409049751e-16,2.430428410384e-01,2.184721193066e-02,2.326471496637e-01,1.446174693641e-03,5.986250547450e-01
96,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,0.000000000000e+00,4.199320828265e-01,1.884911197403e-03,1.282642636854e-04,0.000000000000e+00,5.064162776608e-18,4.860856820767e-02,2.184721193066e-02,2.660724348262e-01,1.842824237063e-03,3.663917435521e-01
97,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,1.000000000000e+00,4.371528878506e-01,2.610411603396e-03,1.246458014933e-04,0.000000000000e+00,1.539150573515e-16,4.860856820767e-02,2.184721193066e-02,2.660724348262e-01,1.842824237063e-03,3.913515334773e-01
98,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,0.000000000000e+00,4.167265286854e-01,2.077064005474e-03,1.280498593858e-04,0.000000000000e+00,2.586828326497e-16,1.215214205192e-01,2.184721193066e-02,2.792899935364e-01,1.842824237063e-03,3.298003023290e-01
99,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,1.000000000000e+00,5.197280025881e-01,5.563782431274e-03,1.240957650028e-04,9.866096344661e-17,1.185205492833e-16,1.215214205192e-01,2.184721193066e-02,2.792899935364e-01,1.842824237063e-03,4.626227716312e-01
100,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,0.000000000000e+00,4.046186296886e-01,2.789130769383e-03,1.272391119413e-04,0.000000000000e+00,2.577489717275e-16,2.430428410384e-01,2.184721193066e-02,2.964564433116e-01,1.842824237063e-03,2.673188490115e-01
101,,G1_slender,5.000000000000e-02,1.200000000000e+00,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,1.000000000000e+00,7.381815113585e-01,1.196977409283e-02,1.329638015393e-04,0.000000000000e+00,2.128222128933e-16,2.430428410384e-01,2.184721193066e-02,2.964564433116e-01,1.842824237063e-03,5.983962768641e-01
102,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,0.000000000000e+00,5.350266224025e-01,2.392357447402e-03,1.724848080161e-04,0.000000000000e+00,1.515360658348e-17,4.860856820767e-02,2.184721193066e-02,3.390494480842e-01,2.348264828337e-03,3.662942480101e-01
103,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,1.000000000000e+00,5.571330499012e-01,3.333334145741e-03,1.684797308541e-04,1.061462653955e-16,2.395823283521e-16,4.860856820767e-02,2.184721193066e-02,3.390494480842e-01,2.348264828337e-03,3.914389962248e-01
104,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,0.000000000000e+00,5.300095164178e-01,2.525320401276e-03,1.723460671054e-04,0.000000000000e+00,2.590232751908e-16,1.215214205192e-01,2.184721193066e-02,3.558922525207e-01,2.348264828337e-03,3.285172407355e-01
105,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,1.000000000000e+00,6.623333752258e-01,7.092893365705e-03,1.704470406947e-04,9.224541105887e-17,3.173164533124e-17,1.215214205192e-01,2.184721193066e-02,3.558922525207e-01,2.348264828337e-03,4.626690035069e-01
106,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,0.000000000000e+00,5.116048266619e-01,3.108575110135e-03,1.717653130182e-04,0.000000000000e+00,2.580172034887e-16,2.430428410384e-01,2.184721193066e-02,3.777670300625e-01,2.348264828337e-03,2.616038583385e-01
107,,G1_slender,5.000000000000e-02,1.200000000000e+00,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,1.000000000000e+00,9.409148061223e-01,1.526477535753e-02,1.895083566910e-04,0.000000000000e+00,3.239683935068e-16,2.430428410384e-01,2.184721193066e-02,3.777670300625e-01,2.348264828337e-03,5.985109091657e-01
108,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,0.000000000000e+00,6.817418007206e-01,3.045125304788e-03,2.442795105915e-04,0.000000000000e+00,1.625210793730e-16,4.860856820767e-02,2.184721193066e-02,4.320422306101e-01,2.992335130557e-03,3.662670674535e-01
109,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,1.000000000000e+00,7.100717371932e-01,4.258936849696e-03,2.401596877307e-04,0.000000000000e+00,1.976675471439e-17,4.860856820767e-02,2.184721193066e-02,4.320422306101e-01,2.992335130557e-03,3.915512926652e-01
110,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,0.000000000000e+00,6.746598696190e-01,3.128858335770e-03,2.442506074932e-04,0.000000000000e+00,2.592538231452e-16,1.215214205192e-01,2.184721193066e-02,4.535045949926e-01,2.992335130557e-03,3.278026226034e-01
111,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,1.000000000000e+00,8.442902673589e-01,9.054377523069e-03,2.469286979924e-04,0.000000000000e+00,1.430369655516e-16,1.215214205192e-01,2.184721193066e-02,4.535045949926e-01,2.992335130557e-03,4.628570143165e-01
112,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,0.000000000000e+00,6.489069471196e-01,3.584352041265e-03,2.440253345146e-04,0.000000000000e+00,2.584512471138e-16,2.430428410384e-01,2.184721193066e-02,4.813790768321e-01,2.992335130557e-03,2.581693277151e-01
113,,G1_slender,5.000000000000e-02,1.200000000000e+00,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,1.000000000000e+00,1.199793384664e+00,1.948762091473e-02,2.836004195857e-04,0.000000000000e+00,6.348213528010e-17,2.430428410384e-01,2.184721193066e-02,4.813790768321e-01,2.992335130557e-03,5.987816877595e-01
114,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,0.000000000000e+00,8.687389484191e-01,3.881770527118e-03,3.608458599861e-04,0.000000000000e+00,2.969960627124e-17,4.860856820767e-02,2.184721193066e-02,5.505406072339e-01,3.813057805709e-03,3.662761313560e-01
115,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,1.000000000000e+00,9.049976567814e-01,5.441835718862e-03,3.571934579117e-04,0.000000000000e+00,1.499092310421e-16,4.860856820767e-02,2.184721193066e-02,5.505406072339e-01,3.813057805709e-03,3.916662622179e-01
116,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,0.000000000000e+00,8.592178076381e-01,3.925640994524e-03,3.609787145504e-04,0.000000000000e+00,2.599284900862e-16,1.215214205192e-01,2.184721193066e-02,5.778895613005e-01,3.813057805709e-03,3.274236681743e-01
117,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,1.000000000000e+00,1.076340313321e+00,1.156398062806e-02,3.726693072044e-04,0.000000000000e+00,1.106341892931e-16,1.215214205192e-01,2.184721193066e-02,5.778895613005e-01,3.813057805709e-03,4.630977264824e-01
118,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,0.000000000000e+00,8.246418793117e-01,4.263534879691e-03,3.613077561973e-04,0.000000000000e+00,2.587941457390e-16,2.430428410384e-01,2.184721193066e-02,6.134093162480e-01,3.813057805709e-03,2.561506617152e-01
119,,G1_slender,5.000000000000e-02,1.200000000000e+00,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,1.000000000000e+00,1.530099320796e+00,2.488750698424e-02,4.392855924120e-04,0.000000000000e+00,0.000000000000e+00,2.430428410384e-01,2.184721193066e-02,6.134093162480e-01,3.813057805709e-03,5.991049025963e-01
120,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,0.000000000000e+00,2.776221488935e-02,6.474002147472e-04,7.333167954956e-05,0.000000000000e+00,1.472078302803e-16,5.299056173932e-02,3.363756067383e-02,7.866089436295e-03,5.870861860978e-05,7.166620362371e-01
121,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,1.000000000000e+00,2.767652114564e-02,6.413851943444e-04,7.317888883802e-05,0.000000000000e+00,1.496560149679e-16,5.299056173932e-02,3.363756067383e-02,7.866089436295e-03,5.870861860978e-05,7.157847478409e-01
122,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,0.000000000000e+00,5.923262250301e-02,1.626006294998e-03,7.264969253010e-05,0.000000000000e+00,1.177142380257e-16,1.324764043483e-01,3.363756067383e-02,8.366315648876e-03,5.870861860978e-05,8.587549344375e-01
123,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,1.000000000000e+00,5.897143726717e-02,1.609130012604e-03,7.228559827417e-05,0.000000000000e+00,1.198727020888e-16,1.324764043483e-01,3.363756067383e-02,8.366315648876e-03,5.870861860978e-05,8.581293582693e-01
124,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,1.000000000000e+00,0.000000000000e+00,1.024424031332e-01,3.259240424470e-03,7.057742238901e-05,0.000000000000e+00,1.839906650685e-19,2.649528086966e-01,3.363756067383e-02,9.000016390032e-03,5.870861860978e-05,9.121455948438e-01
125,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.000000000000e-01,5.000000000000e-02,1.000000000000e+00,1.000000000000e+00,1.018161410762e-01,3.217428224614e-03,6.991372803829e-05,0.000000000000e+00,1.192497813920e-16,2.649528086966e-01,3.363756067383e-02,9.000016390032e-03,5.870861860978e-05,9.116052101867e-01
126,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,2.000000000000e-01,0.000000000000e+00,2.944791039605e-02,6.466998335263e-04,7.336055971904e-05,0.000000000000e+00,1.472368563082e-16,5.299056173932e-02,3.363756067383e-02,1.002356100397e-02,7.481092413963e-05,6.596172404368e-01
127,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,2.000000000000e-01,1.000000000000e+00,2.940994112762e-02,6.398228767662e-04,7.316620095917e-05,0.000000000000e+00,1.498348295290e-16,5.299056173932e-02,3.363756067383e-02,1.002356100397e-02,7.481092413963e-05,6.591777943220e-01
128,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,5.000000000000e-01,0.000000000000e+00,5.997202564793e-02,1.624258966700e-03,7.268003131662e-05,0.000000000000e+00,1.177239092669e-16,1.324764043483e-01,3.363756067383e-02,1.066098675386e-02,7.481092413963e-05,8.222340059606e-01
129,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,5.000000000000e-01,1.000000000000e+00,5.984629213423e-02,1.605363509069e-03,7.221770539420e-05,0.000000000000e+00,1.534690855778e-17,1.324764043483e-01,3.363756067383e-02,1.066098675386e-02,7.481092413963e-05,8.218605301403e-01
130,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,1.000000000000e+00,0.000000000000e+00,1.027977116321e-01,3.257148139432e-03,7.060983340322e-05,0.000000000000e+00,1.177016177347e-16,2.649528086966e-01,3.363756067383e-02,1.146849575674e-02,7.481092413963e-05,8.884362737784e-01
131,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.274274985703e-01,6.371374928516e-02,1.000000000000e+00,1.000000000000e+00,1.024452601253e-01,3.210630158867e-03,6.976924916235e-05,0.000000000000e+00,1.493089127794e-17,2.649528086966e-01,3.363756067383e-02,1.146849575674e-02,7.481092413963e-05,8.880524512046e-01
132,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,2.000000000000e-01,0.000000000000e+00,3.202192643369e-02,6.464217185289e-04,7.340708321401e-05,0.000000000000e+00,1.185985923802e-18,5.299056173932e-02,3.363756067383e-02,1.277277305503e-02,9.532968928846e-05,6.011241521811e-01
133,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,2.000000000000e-01,1.000000000000e+00,3.207424512573e-02,6.389530754113e-04,7.315996655440e-05,0.000000000000e+00,1.499382573686e-16,5.299056173932e-02,3.363756067383e-02,1.277277305503e-02,9.532968928846e-05,6.017747883086e-01
134,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,5.000000000000e-01,0.000000000000e+00,6.118245425143e-02,1.622274805803e-03,7.272843037126e-05,0.000000000000e+00,1.177360573868e-16,1.324764043483e-01,3.363756067383e-02,1.358502874336e-02,9.532968928846e-05,7.779587479847e-01
135,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,5.000000000000e-01,1.000000000000e+00,6.134748457776e-02,1.602463809157e-03,7.214194722436e-05,0.000000000000e+00,2.402785930421e-16,1.324764043483e-01,3.363756067383e-02,1.358502874336e-02,9.532968928846e-05,7.785560591953e-01
136,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,1.000000000000e+00,0.000000000000e+00,1.033982693818e-01,3.254602229981e-03,7.066094654540e-05,0.000000000000e+00,1.177077504528e-16,2.649528086966e-01,3.363756067383e-02,1.461401726645e-02,9.532968928846e-05,8.586628446121e-01
137,,G1_slender,6.477793327798e-02,1.554670398671e+00,1.623776739189e-01,8.118883695944e-02,1.000000000000e+00,1.000000000000e+00,1.036640976115e-01,3.206374131710e-03,6.959816519152e-05,0.000000000000e+00,2.409551694566e-16,2.649528086966e-01,3.363756067383e-02,1.461401726645e-02,9.532968928846e-05,8.590252787304e-01
138,,G1_slender,6.477793327798e-02,1.554670398671e+00,2.069138081115e-01,1.034569040557e-01,2.000000000000e-01,0.000000000000e+00,3.583853807713e-02,6.470658266225e-04,7.348215365036e-05,0.000000000000e+00,1.473202477624e-16,5.299056173932e-02,3.363756067383e-02,1.627602520209e-02,1.214762384551e-04,5.458513076882e-01
139,,G1_slender,6.477793327798e-02,1.554670398671e+00,2.069138081115e-01,1.034569040557e-01,2.000000000000e-01,1.000000000000e+00,3.603808134585e-02,6.396712302705e-04,7.316815190019e-05,0.000000000000e+00,0.000000000000e+00,5.299056173932e-02,3.363756067383e-02,1.627602520209e-02,1.214762384551e-04,5.483659341935e-01
140,,G1_slender,6.477793327798e-02,1.554670398671e+00,2.069138081115e-01,1.034569040557e-01,5.000000000000e-01,0.000000000000e+00,6.313409713282e-02,1.620141518380e-03,7.280591819650e-05,0.000000000000e+00,1.177512868565e-16,1.324764043483e-01,3.363756067383e-02,1.731106230772e-02,1.214762384551e-04,7.258048646629e-01
