id,responsibility_owner,representation_role,accounting_basis,candidate_material_mass_kg,vendor_reference_mass_kg,retained_legacy_planning_budget_kg,source_bound_volume_mm3,density_kg_mm3,as_built_mass_kg,note
R01_D_upper_1_140_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506297,,,45.908843985358345,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.001049633755615259,,,133.7113064478037,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.001049633755615259,,,133.7113064478037,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_60_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_60_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_60_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_-1_60_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.001049633755615259,,,133.7113064478037,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_60_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_60_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152595,,,133.71130644780376,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_60_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_lower_1_60_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479102e-05,,,10.115928344559366,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850634,,,45.9088439853584,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.001049633755615259,,,133.7113064478037,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506346,,,45.90884398535841,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_60_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_60_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_60_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_-1_60_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479101e-05,,,10.115928344559364,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479101e-05,,,10.115928344559364,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506335,,,45.908843985358395,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.001049633755615259,,,133.7113064478037,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_130_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506346,,,45.90884398535841,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_130_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_130_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479097e-05,,,10.115928344559359,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_60_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506346,,,45.90884398535841,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_60_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0010496337556152593,,,133.71130644780374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_60_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_W_upper_1_60_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479095e-05,,,10.115928344559357,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R07_HOLD_0_-1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_-1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_0_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
