path,file_type,sha256,modified_time,source_root,contains_B601,contains_M3,contains_M6,contains_M8,contains_PCD90,contains_BCD130,contains_140x140,evidence_type,authority_level,notes
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_RS/README.md,md,B058EF94970CE4F34B06B350099B074DF5AC38AE81D970E67981F2925E447437,2026-06-09T03:18:37.578972+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_RS/README_fr.md,md,B058EF94970CE4F34B06B350099B074DF5AC38AE81D970E67981F2925E447437,2026-06-09T03:18:37.579971+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_RS/README_zh.md,md,2A01448A40CA4F0D989C2EEDD165826E095F9CF169CF632DC900BD0CA9110A05,2026-06-09T03:18:37.580479+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/README.md,md,0E626CE952634A1F143B58252117DA5F8DD44A3F16EEAD0CDACCA36DB1AF5D47,2026-06-09T03:18:36.044956+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/README_es.md,md,3D1E21402A48820801E184FD1BE8D7C4297215BED32FF700952C6424FA57B69B,2026-06-09T03:18:36.047956+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/README_Fr.md,md,0CA8287D9C6160D4E11C00BCF93054F9D36D49A7810A4B798DEA425667D21BE4,2026-06-09T03:18:36.045954+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/README_JP.md,md,CCD9E780E3C5688C2206D9C5F36EAFAB614485E74A488D944A63DCE0EEB1941E,2026-06-09T03:18:36.046956+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/README_zh.md,md,4EBB457E3A3FC1E53089C041A1A0D3A448E1640E440925652D14120F4AA9AA63,2026-06-09T03:18:36.048956+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_BOM_OR_INSTRUCTION,A2,vendor product documentation; no flight-interface claim
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/audit_scan_summary.json,json,FD06A93A11057EC154BA8AD68FA61CCC6F0B094F035B35DDE01C51B039FB96B3,2026-08-03T17:57:11.581340+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/B601_ASSET_INVENTORY.csv,csv,F58680DD5FB15D74C2AFE2B0F7A8ADCD4551555E12CAF56C0E5839AB05C55912,2026-08-03T17:57:11.571343+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/baseline_protected_hashes.csv,csv,0332312A3EA3E8E5B629C58AE21E4ABFC606A5964B713A236623D2B251FF1333,2026-08-03T17:57:11.583342+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/BASELINE_TRUTH_HIERARCHY.md,md,52B0415A7369D1B3312B6F11F8071750BA86A805FBFC7A1DD5F811ADCEF910E7,2026-08-03T17:57:11.573339+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/CAD_BRIEF.md,md,ADF571DF37537F753F76DDC9B856EA60BF33E6FB7EDCBBC89E6A0115596AD85D,2026-08-03T17:57:11.575339+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/PHASE0_DECISION.md,md,8E814948AB1DB8D01E978FE4772DE3974E312350B56026CB5018FB6D80DEFA21,2026-08-03T17:57:11.577340+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/phase0_gate.json,json,509537450EC34855BA54DD5CFF96B0C5A7A0649D43D55D7FBF2E30AE30BA7D7C,2026-08-03T17:57:11.585339+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/PHASE0_SNAPSHOT_REVIEW.md,md,9E40CC8257BAEEB94409C65D32009C4E3353BE910042D9AC7BF7823491FC9EF0,2026-08-03T17:57:11.578339+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/00_AUDIT/TOOL_SKILL_MCP_REGISTER.md,md,B359A0BC992906730BB12C34B76788591FC19980BE07D765AC850EE361C7B5C1,2026-08-03T17:57:11.580340+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_chain.json,json,FFDC5A0E4D94C8F2613BC1BE82095D02D600C435DDB91BD5A8DC7156A7770421,2026-08-03T17:57:11.590338+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_joint_contract.csv,csv,8DAE0B848424AC7CA0F7EC2E9E79359462D9D9FAA355A0404D5610E0D9F12FF2,2026-08-03T17:57:11.592344+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_link_inertials.csv,csv,3E6058832B616FEFBAAC0E39DD25647E4EA6B4143404AB39164E5B9417F50829,2026-08-03T17:57:11.593696+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/accepted_mesh_contract.csv,csv,2BB1CEBE38262CB2772048102D7531061017F536D4F2C2A8D675B98D5A82E719,2026-08-03T17:57:11.595715+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/B601_ACCEPTED_KINEMATIC_CHAIN.md,md,9D66709E3C6835BC3AC8310125997524E42F5AE2F9220B7D76DFAFDE09FEBA27,2026-08-03T17:57:11.587340+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/chain_validation.json,json,6FFAEBCAEEDC09CD3DEF5123286FB5A4A6B729C7BC9349DA9688BB82E047B327,2026-08-03T17:57:11.597723+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/FRAME_AND_LAYER_LEDGER.md,md,2E04D08EA5F9386B9EC4B86822D3FF6385B751AF629F53382648CA003E88716A,2026-08-03T17:57:11.589341+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/q0_joint_axes.csv,csv,73F1E674A57F3EB7863BEBF32D497DF8829E4348DBB84C6A1A796106036845C0,2026-08-03T17:57:11.598886+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_KINEMATICS/q0_link_frames.csv,csv,6719EDFDC94EDDAA4058B5047B1B3742E7E9EA250479D4D960801675351B95B6,2026-08-03T17:57:11.600963+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/01_REQUIREMENTS/B5_0_ENGINEERING_REQUIREMENTS.md,md,87659D8B7B8129202436A4033F9B2A9916133BC558D358232718D6423D1AB226,2026-08-03T17:57:11.603022+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/B601_BASE_ADAPTER_DESIGN.md,md,85E28EC44F2DC2B600148690B2D6ACDDB97DBE5B5DF877F292B7A6E68906A308,2026-08-03T17:57:11.605026+00:00,MIGRATED_WORKTREE,true,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_base_link_LINKLOCAL.step,step,A451B9150D00EC8E381AE69C0BB9D62B3A1FED1B1CD1AD373A719E28290F07C5,2026-07-27T21:37:21.393883+00:00,MIGRATED_WORKTREE,false,false,false,false,true,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_gripper_detail_LINKLOCAL.step,step,DEEF375F2FFE6A019A7348F14FC5AE4C4ACCC950A4C92351607350335A5A2E7F,2026-07-27T21:39:15.526873+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link1_LINKLOCAL.step,step,DB9A92B0E33F5237ACCAB8B62DE543AF2CD67EB68FA248D335FF266BF957F4CE,2026-07-27T21:36:05.663658+00:00,MIGRATED_WORKTREE,false,false,false,false,true,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link2_LINKLOCAL.step,step,39818DAEFD32A6A2A5BF61C6B1E1670380A27125415E3B154360159DF7F30960,2026-07-27T21:36:28.646704+00:00,MIGRATED_WORKTREE,false,false,false,false,true,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link3_LINKLOCAL.step,step,34DC2177F050F96503449D9E10CE459EACF1619892D03BDE85F396BD7C2FC162,2026-07-27T21:36:27.687774+00:00,MIGRATED_WORKTREE,false,false,false,false,true,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link4_LINKLOCAL.step,step,A44BE74FB6BE0F2B8B4502ED1A0167F0266C1F4298634DD7A88CC433C9994530,2026-07-27T21:36:53.827512+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link5_LINKLOCAL.step,step,10ED8C19B32F2816FA24158931542858CFC0D2DD7E8FA3C25A21352C896D8978,2026-07-27T21:37:20.350624+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link6_LINKLOCAL.step,step,6F04BE472DAB289F6DB6DBF8C79D2A82D4C712B16460E4DEE860773525449A13,2026-07-27T21:36:56.796690+00:00,MIGRATED_WORKTREE,false,false,false,false,true,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G01_receipt.json,json,9C3D4180B0C47D21FD64027DD83C5D4C95B7B5B03385929DAEBC30E38E36C99C,2026-08-03T17:57:11.607026+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G02_receipt.json,json,67AEC34C45A92D81AAE8C0D96539A00BD152EABF38EAC667F7C4030CB88DF21E,2026-08-03T17:57:11.608021+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G03_receipt.json,json,5FA7ECCD579A0743830A02982437E0A532B41251AC987572D56ACF729C4D9FB5,2026-08-03T17:57:11.610095+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G04_receipt.json,json,976EB0EA149469EF108046CF8BD7AB3BF357AE38DFBE53F32E6A0F7751EF2CB1,2026-08-03T17:57:11.611093+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G05_receipt.json,json,1F0762C11D44A14F0F66417581CACF37327A69568B6736146CFB479B8FDB0DB3,2026-08-03T17:57:11.612095+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/evidence/G06_receipt.json,json,2B85E58A261DEAFAB86A28C794CDB8DF17337A2CFDFE526F56A4CD7C866CC3C6,2026-08-03T17:57:11.613836+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,PROJECT_ACCEPTED_INTERFACE_CONTRACT,B1,scope must be checked for physical mounting applicability
