object_id,logical_role,source_candidate_id,source_geometry_path,source_geometry_sha256,geometry_representation,frame_id,frame_transform,unit,scale,operational_geometry_authority,allowed_stage_set,collision_group,adjacency_class,missing_reason,generation_method,owning_link,asset_path,asset_sha256,hausdorff_derate_mm,element_count,bounds_lo,bounds_hi
R::RC-CLP-L4-01,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L4_01_tris.npy,1F053980C63C7B81757F0D082F98EEE5FEA1378C9FBB242F834DD30E90B7345A,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L4-01_OP_V1.npz,2B7D2F57EB876502B8B1DB1DA9EC3C7EE1341EBD77320173218DEDE4CE0C6F04,0.0,590,"[-97.81411109115868, 180.6150337816968, 324.4288891787945]","[-71.19632794541934, 207.16695602392377, 346.7589367390204]"
R::RC-CONN-WR-D1,R::hardware,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CONN_WR_D1_tris.npy,1809895D740B288CC396C2D4740C4E94D5492796E600544D830F1CEC02F3F790,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CONN-WR-D1_OP_V1.npz,BFA23F8AB57AA3B5618A1C29305723AE1444EC8084BC8D08CB5583C5A3134FD2,0.0,12,"[274.0, -34.0, 229.0]","[286.0, -26.0, 235.0]"
R::RC-CONN-WR-P1,R::hardware,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CONN_WR_P1_tris.npy,84BEFA6FA5DA4A50D75CDCD05CBE264729A757D2F6C9E0B14EE09BF705D44C15,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CONN-WR-P1_OP_V1.npz,9890C695D71A1D8E0A080CB2D2D4D9A2B274878BA0E8597B8C860495003389DD,0.0,12,"[275.0, -32.5, 246.5]","[289.0, -23.5, 253.5]"
R::RC-GDE-J1-ANNULUS-LOW,R::guide_ring,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_LOW_S_V1.step,FB93B00DD522D217524082E79830FFC971256096D198FBD4BC65930AC5D585F7,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J1-ANNULUS-LOW_OP_V1.brep,49B78600FDC891A5AA76230B26FE2BACE9BCFF33DEFF657CBEAF410FB0FB494B,0.0,1,"[330.99999990002, -74.03550005260121, -73.92387025457616]","[334.00000010002105, 73.96450014742479, 60.693370851681124]"
R::RC-GDE-J1-ANNULUS-UP,R::guide_ring,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_UP_S_V1.step,57BBC8F5BA95B261F20073BBCB8C6E1DD32E6164D8A54FEE34B96015FE4B1206,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J1-ANNULUS-UP_OP_V1.brep,1ACDA99B92707BB615C95823F62CF5E61C6C7A909C82DA26E65EC91425813E2C,0.0,1,"[348.49999990002, -74.03550005260121, -73.92387025457616]","[351.50000010002105, 73.96450014742479, 60.693370851681124]"
R::RC-GDE-J1-ANNULUS-WALL,R::guide_ring,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_ANNULUS_WALL_S_V1.step,1CDAA98F0C7C4D2C1B16F90ED3112C73C2DADF2385E1815749900DBBA2782E3D,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J1-ANNULUS-WALL_OP_V1.brep,41B438268AD7508938F935B903216606B0C26423B6D38BFA6A0B62B00EC7D510,0.0,1,"[332.49999990002, -78.03550005260222, -77.92387025457715]","[350.00000010002304, 77.96450014742578, 63.96997846823511]"
R::RC-GDE-J1-LINER,R::guide_ring,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J1_LINER_S_V1.step,84E8469983062032088B47BCAAF272A6C5979B0A3C248C1F05B9590A9304D222,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J1-LINER_OP_V1.brep,02F3C1398B4727C81BF18DA3DD66CEC34ABD08D9966DFCF1645366D4286D172F,0.0,1,"[335.09999990001995, -69.0355000526002, -68.92387025457515]","[336.10000010002, 68.96450014742378, 56.59761133098884]"
R::RC-GDE-J2-MANDREL,R::guide_mandrel,ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J2_MANDREL_LINK1_V1.step,44A1A76ED3C1A267281AF3FCC7C6A4395F7EB04460024E76B9AAA6CF6A31ABF3,CANDIDATE_BREP_SOLID,link1,ARM_FK_LINK1,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J2-MANDREL_OP_V1.brep,8C217F4AA0EC7E8B51451118AB817FFC69AFCACC9FE3EE646C048ED54B356724,0.0,1,"[-51.425587296079115, 72.1249999, -69.40800731997226]","[84.84216731997225, 91.1250001, 70.10800731997224]"
R::RC-GDE-J2-MANDREL-LINER,R::liner,ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J2_MANDREL_LINER_LINK1_V1.step,9A1ED8B82DAD3E462AFAA5874DF8163FD9DC8B816E633AFE455B0908D13AC3CD,CANDIDATE_BREP_SOLID,link1,ARM_FK_LINK1,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J2-MANDREL-LINER_OP_V1.brep,15D8294DF5B6FC9D23F058A1B5B45EFA328143F88412D3306EFC1BFCC4787EC8,0.0,1,"[-49.05392189218792, 74.4249999, -66.92051248887248]","[82.35467248887247, 88.8250001, 67.62051248887246]"
R::RC-GDE-J3-SADDLE,R::guide_saddle,ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J3_SADDLE_LINK2_V1.step,E56D811AA2ECE25697C89C5195F1B06D7D659381E19631F1B2F8716A3D17CA89,CANDIDATE_BREP_SOLID,link2,ARM_FK_LINK2,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J3-SADDLE_OP_V1.brep,548FE192195C22F748E24FF381F098CB2C998E213A6C520109709BC95E5F2D42,0.0,1,"[-355.63805902178336, -22.43840268188736, 40.49995525010808]","[-247.41994470680905, 138.83803536059136, 59.50047231029192]"
R::RC-GDE-J3-SADDLE-LINER,R::liner,ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_GDE_J3_SADDLE_LINER_LINK2_V1.step,5F4B3726496EF321775818C0A8F9A01D3577A1325414E309D0D64FF798651814,CANDIDATE_BREP_SOLID,link2,ARM_FK_LINK2,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J3-SADDLE-LINER_OP_V1.brep,47BD6441D2DB980ECAE4668CC759CD2C426D2FF57B3863824D6715C1A3B4DD57,0.0,1,"[-353.1485569611109, -19.94890062123165, 42.79995525009256]","[-248.2714045583605, 136.34853329993564, 57.20047231030744]"
R::RC-GDE-J4-ANNULAR-FOLLOWER,R::guide_saddle,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_ANNULAR_FOLLOWER_tris.npy,6CC78063CDBD4BB67845F10C6CAD6103F5A4CCCDE47EA688AE66C29C175CB1F7,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-ANNULAR-FOLLOWER_OP_V1.npz,323AA57B9C81B0E0EB415C7FDD9BB7E2B1A4875CAD303339BC1FE755FC794B63,0.0,33264,"[-7.021448132092056, 200.49979797371932, 129.70229756417328]","[63.08549554325989, 219.50020201127657, 258.69168553179895]"
R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_ANNULAR_FOLLOWER_LINER_tris.npy,CD348272F322F32AC8932BD3C79CDEB2FB41E0AE4E6F42EB0306362E3796AD6D,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-ANNULAR-FOLLOWER-LINER_OP_V1.npz,B5B941FD559A864824BAF101F8DB57F0BA5D702583760CF944E2B5A7F91E2954,0.0,33264,"[-6.821052211435955, 202.79979797371934, 132.00158268277517]","[60.786616352576154, 217.20020201133863, 256.39256783787334]"
R::RC-GDE-J4-B-TO-ANNULUS,R::guide_channel,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_tris.npy,EE808E0A5C72E65796858753B2234FC61821E96A5A1E67A5725AB82ABF033A4C,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-B-TO-ANNULUS_OP_V1.npz,8C72183B7DAC8CF478DA4DAA2D27EDCC4BE1C3E19132E2131D101570BD1437AC,0.0,1008,"[-100.0, 200.49979797371932, 129.70229756417325]","[-1.4001599999999996, 219.49979797371932, 148.69639202218877]"
R::RC-GDE-J4-B-TO-ANNULUS-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_B_TO_ANNULUS_LINER_tris.npy,398201E261231C8BA36FB534AF1CF555F1F5A4FC99AB84017323A0B88C3741DD,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-B-TO-ANNULUS-LINER_OP_V1.npz,56ECB999E4FFBBC4DF0785894C7661B91593F1359D5BE1F1E894720B32D39CD0,0.0,1008,"[-100.0, 202.79979797371934, 132.00158268277514]","[-1.4001599999999996, 217.1997979737193, 146.3971069035869]"
R::RC-GDE-J4-FIXED-APPROACH,R::guide_channel,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_FIXED_APPROACH_tris.npy,1DE6D628BDACD460F4369772917DB438E67A003231D00F6C0B6AE3B2EAC91748,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-FIXED-APPROACH_OP_V1.npz,E8DC782A352AB58314967B087EE02B73B8D71CB214068AA6BB384E6EE8CF7FCD,0.0,41832,"[-118.9166541592182, 72.24446151268184, 95.67251168995752]","[159.49907857042547, 265.4988765441448, 248.69876949433285]"
R::RC-GDE-J4-FIXED-APPROACH-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_FIXED_APPROACH_LINER_tris.npy,CCC9973373C19AC134487F76E7EE867A405A60180A8B0775BCD6C124BFC15F26,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-FIXED-APPROACH-LINER_OP_V1.npz,995AAAFA6C2B4729651AAE567391C8ECFB7C5836B856060E107DE8C04F2F88BE,0.0,41832,"[-117.2600464364601, 74.51553925171676, 97.30811221765201]","[157.1993016533751, 263.1990996270944, 246.3989087772119]"
R::RC-GDE-J4-TROMBONE-U,R::guide_saddle,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_TROMBONE_U_tris.npy,52F418EDA852FBBFA8CB86C96B452336955483A85551303A510BF47DFE351EC8,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-TROMBONE-U_OP_V1.npz,7E53CD636080FC35463312DDDCBD193BBB9FEFB9128ED9984D99FD07096567A3,0.0,32256,"[-273.63981161823483, 200.500310459779, 129.70034982753975]","[-209.12499999999997, 265.49684520272706, 248.699344793181]"
R::RC-GDE-J4-TROMBONE-U-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J4_TROMBONE_U_LINER_tris.npy,2F8E83015D043B040A04FE20EDD7935A63E60C334964C8446C991069DBA4BBF1,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J4-TROMBONE-U-LINER_OP_V1.npz,AED993E0DAD065EC4E003DBE5219CEDF50C63892662CC9BC62C4C484A93E2AC9,0.0,32256,"[-271.34088504429593, 202.80018638420665, 132.00010650343185]","[-209.12499999999997, 263.1975600841252, 246.39934479318103]"
R::RC-GDE-J5-HIGH-BYPASS,R::guide_channel,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_BYPASS_tris.npy,05BDA1932108786ACC690DB0BE7EEBCD21FFD0EDCF309E08BBE803023FF4B6C7,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-HIGH-BYPASS_OP_V1.npz,0241E7FF2AD0A7A3D5A0F0107D7B64B97276EE3B0366ADCB2AD286F477CCB0F1,0.0,80136,"[-109.49996330798065, -204.2272857311131, 209.72720862364642]","[178.76117569901874, 219.4974106222514, 349.4976688069552]"
R::RC-GDE-J5-HIGH-BYPASS-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_BYPASS_LINER_tris.npy,198159E0089FD3AC61D337F68DC0A5D2B3CEECC3C6E47BD905838CE5F1C76B8F,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-HIGH-BYPASS-LINER_OP_V1.npz,5F06ECA8FED477BFA9CFDD0B260662D56E41A18AF53D0BE5F3BCD21DCA28EF68,0.0,80136,"[-107.19997219131164, -202.29401528022146, 210.5121336085019]","[176.46118509169077, 217.1981253840235, 347.19823320106076]"
R::RC-GDE-J5-HIGH-RETURN,R::guide_channel,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_RETURN_tris.npy,B1928775B7D9D661C66CC2E797041749691CEE28462266A075607EA5B0BDBFF2,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-HIGH-RETURN_OP_V1.npz,7A1D4934099D2C82AEECC2B084BF94836A9724311A32B0DC63EDEF0BE6039268,0.0,51408,"[74.93889529595911, -109.7438204342956, 191.1511186699895]","[274.66366602252475, 6.033771719342434, 380.89794991389516]"
R::RC-GDE-J5-HIGH-RETURN-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_HIGH_RETURN_LINER_tris.npy,376697C6F55CD4C17A1D37BB737AAB634B8D7E7A01129840933106D68A9BC85A,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-HIGH-RETURN-LINER_OP_V1.npz,6E2F9CEFB58A40C66E3556B14211E92691991B95B3AE74EBD3564447BB85C11E,0.0,51408,"[76.01084166525048, -107.70889267602922, 191.28400572883413]","[272.3638078196938, 3.733991645800706, 378.59827767549956]"
