git_status,path,size_bytes,sha256,category,recommended_action,reason
??,10_research/space_embodied_robotics/comp_prot_03_a0_a1/digital_robot_body_manifest.yaml,34302,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a0_a1/model_review_protocol.md,11695,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a0_a1/model_review_record_template.yaml,3857,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a0_a1/open_source_model_knowledge_base.md,11649,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/README.md,4084,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/cad_entry_gate.md,5488,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/candidate_configuration_v0.yaml,11833,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/cds_appendix_b_12u_review_record.md,2947,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/configuration_review.yaml,9514,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/db_blocker_resolution_ledger.yaml,12792,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/digital_skeleton_model_v0.yaml,27575,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/mechanical_configuration_design_standard.md,10574,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a2_candidate_model_review/verification_report.md,4067,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/README.md,3958,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/candidate_12u_b601_digital_body_v0_1.yaml,36583,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/claim_evidence_traceability.yaml,8396,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/digital_body_construction_method.md,13973,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/digital_body_method_contract.yaml,12391,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/digital_body_method_gate.yaml,5157,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/digital_body_record.schema.json,25172,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/verification_report.md,4553,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/README.md,4679,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/a3_geometry_only_entry_gate.yaml,6949,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/approval_scope_record.md,1260,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/cad_profile_decision_v0_1.yaml,3114,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/digital_mechanical_host.schema.json,9513,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/digital_mechanical_host_v0_1.yaml,8925,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/evidence_closure_matrix.yaml,8504,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/frame_tree_v2_candidate.yaml,5805,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/mass_owner_registry_v0_1.yaml,9479,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/mechanical_interface_semantics_v0_1.yaml,5289,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/research_execution_plan.md,2751,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/solidworks_skeleton_input_v0_1.yaml,5081,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_g0_evidence_closure/verification_report.md,5132,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/a3_geometry_only_closeout.md,1141,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/a3_geometry_only_exit_review.yaml,1144,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/approval_scope_record.md,1260,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/asset_import_manifest_v0_1.yaml,2467,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/automation_hash_manifest_v0_1.csv,926,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/component_hash_manifest_v0_1.csv,2669,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/frame_export_v0_1.yaml,2630,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/interference_review.md,745,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/mechanical_embodiment_review.md,1290,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/parameter_registry_v0_1.csv,3722,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/rail_and_protrusion_overlay.md,1256,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/research_execution_plan.md,3994,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a3_geometry_only/verification_report.md,3235,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/README.md,3315,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/a4_b1_acceptance_results.md,3457,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/a4_b1_entry_approval.yaml,1282,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/a4_b1_exit_review.yaml,3248,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/a4_b1_frozen_boundary_integrity.yaml,1169,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/a4_b1_verification_report.md,4638,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/attempt_01_failure.md,2005,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/recovery_chain.md,1860,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b1_engineering_visual_cad/semantic_revision_addendum.yaml,2018,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/12U_autonomous_servicing_spacecraft_v2_mechanical_architecture_taskbook.md,15746,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/README.md,2119,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/v1_to_v2_correction_matrix.md,4038,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/v2_assembly_tree.yaml,5464,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/v2_entry_gate.yaml,2257,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/v2_packet_hash_manifest.csv,3920,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/v2_review_and_acceptance_matrix.md,4095,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_b2_v2_mechanical_architecture/verification_report.md,4072,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/README.md,3026,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/a4_cad_acceptance_matrix.md,6653,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/a4_component_register.yaml,9826,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/a4_design_review_exit.yaml,1630,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/a4_packet_hash_manifest.csv,718,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/a4_source_traceability.yaml,5535,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/embodied_mechanical_design_specification.md,13648,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/comp_prot_03_a4_design_review/mechanical_design_council_review.md,7032,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/future_paper_plan.md,15299,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/physics_gated_agent_plan.md,8359,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/research_learning_and_literature_queue.md,6858,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/research_roadmap.md,13349,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/servicing_to_assembly_transition.md,15301,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/space_embodied_agent_v1_contract.md,16789,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/task_taxonomy.md,12376,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/space_embodied_robotics/technology_gap_analysis.md,13785,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/theory_graph/README.md,933,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/theory_graph/assumption_registry.yaml,4384,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/theory_graph/paper1_theory_chain.md,8222,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/theory_graph/q6_assembly_theory_chain.md,7982,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,10_research/theory_graph/theory_map.yaml,6268,NOT_COMPUTED_FULL_INVENTORY,RESEARCH_OR_EVIDENCE_ASSET,KEEP_PENDING_VERSION_CONTROL,"Research, decision, or evidence asset"
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/ECR_F3R1_001.md,4488,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_COM_SMOKE_RESULT.json,737,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_INPUT_LOCK.json,2922,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2A_POST.json,1861,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2A_PRE.json,1860,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2B_POST.json,1861,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2B_PRE.json,1860,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2C_POST.json,1861,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2C_PRE.json,1860,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2D_POST.json,1861,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2D_PRE.json,1860,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2_RESOLVE_POST.json,1868,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/00_authority/F3R1_PROTECTED_CHECK_G2_RESOLVE_PRE.json,1867,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
