state,instance_id,T_S_step_m,transform_equation,source_frame,target_frame,translation_unit,source_translation_unit,rotation_valid,same_geometry_as_873,same_transform_as_873,native_whole_plan_current,source_hash_verified
service,M5_top_washer_2,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,0.05774247078195542],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_2,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_2,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,0.05774247078195542],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_2,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_2,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,0.05774247078195542],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_2,S,m,mm,True,True,True,False,True
service,M5_interstage_bolt_3,"[[1.0,0.0,0.0,0.03225752921804458],[0.0,1.0,0.0,0.023917714522818122],[0.0,0.0,1.0,0.128555],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_bolt_3,S,m,mm,True,True,True,False,True
service,M5_top_washer_3,"[[1.0,0.0,0.0,0.03225752921804458],[0.0,1.0,0.0,0.023917714522818122],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_3,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_3,"[[1.0,0.0,0.0,0.03225752921804458],[0.0,1.0,0.0,0.023917714522818122],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_3,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_3,"[[1.0,0.0,0.0,0.03225752921804458],[0.0,1.0,0.0,0.023917714522818122],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_3,S,m,mm,True,True,True,False,True
service,M5_interstage_bolt_4,"[[1.0,0.0,0.0,0.032257529218044576],[0.0,1.0,0.0,-0.023917714522818104],[0.0,0.0,1.0,0.128555],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_bolt_4,S,m,mm,True,True,True,False,True
service,M5_top_washer_4,"[[1.0,0.0,0.0,0.032257529218044576],[0.0,1.0,0.0,-0.023917714522818104],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_4,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_4,"[[1.0,0.0,0.0,0.032257529218044576],[0.0,1.0,0.0,-0.023917714522818104],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_4,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_4,"[[1.0,0.0,0.0,0.032257529218044576],[0.0,1.0,0.0,-0.023917714522818104],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_4,S,m,mm,True,True,True,False,True
service,M5_interstage_bolt_5,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,-0.05774247078195543],[0.0,0.0,1.0,0.128555],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_bolt_5,S,m,mm,True,True,True,False,True
service,M5_top_washer_5,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,-0.05774247078195543],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_5,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_5,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,-0.05774247078195543],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_5,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_5,"[[1.0,0.0,0.0,0.0660822854771819],[0.0,1.0,0.0,-0.05774247078195543],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_5,S,m,mm,True,True,True,False,True
service,M5_interstage_bolt_6,"[[1.0,0.0,0.0,0.11391771452281814],[0.0,1.0,0.0,-0.057742470781955414],[0.0,0.0,1.0,0.128555],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_bolt_6,S,m,mm,True,True,True,False,True
service,M5_top_washer_6,"[[1.0,0.0,0.0,0.11391771452281814],[0.0,1.0,0.0,-0.057742470781955414],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_6,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_6,"[[1.0,0.0,0.0,0.11391771452281814],[0.0,1.0,0.0,-0.057742470781955414],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_6,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_6,"[[1.0,0.0,0.0,0.11391771452281814],[0.0,1.0,0.0,-0.057742470781955414],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_6,S,m,mm,True,True,True,False,True
service,M5_interstage_bolt_7,"[[1.0,0.0,0.0,0.14774247078195543],[0.0,1.0,0.0,-0.023917714522818097],[0.0,0.0,1.0,0.128555],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_bolt_7,S,m,mm,True,True,True,False,True
service,M5_top_washer_7,"[[1.0,0.0,0.0,0.14774247078195543],[0.0,1.0,0.0,-0.023917714522818097],[0.0,0.0,1.0,0.128055],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_top_washer_7,S,m,mm,True,True,True,False,True
service,M5_bottom_washer_7,"[[1.0,0.0,0.0,0.14774247078195543],[0.0,1.0,0.0,-0.023917714522818097],[0.0,0.0,1.0,0.11265000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_bottom_washer_7,S,m,mm,True,True,True,False,True
service,M5_interstage_nut_7,"[[1.0,0.0,0.0,0.14774247078195543],[0.0,1.0,0.0,-0.023917714522818097],[0.0,0.0,1.0,0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M5_interstage_nut_7,S,m,mm,True,True,True,False,True
service,shear_web_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_-1,S,m,mm,True,False,True,False,True
service,shear_clip_-1_-150_-94,"[[1.0,0.0,0.0,-0.15],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_-150_94,"[[1.0,0.0,0.0,-0.15],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-150_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-150_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-150_94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_-90_-94,"[[1.0,0.0,0.0,-0.09],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_-90_94,"[[1.0,0.0,0.0,-0.09],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-90_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-90_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-90_94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_-30_-94,"[[1.0,0.0,0.0,-0.03],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_-30_94,"[[1.0,0.0,0.0,-0.03],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_-30_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_-30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_-30_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_-30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_-30_94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_30_-94,"[[1.0,0.0,0.0,0.03],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_30_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_30_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_30_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_30_94,"[[1.0,0.0,0.0,0.03],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_30_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_30_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_30_94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_90_-94,"[[1.0,0.0,0.0,0.09],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_90_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_90_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_90_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_90_94,"[[1.0,0.0,0.0,0.09],[0.0,1.0,0.0,-0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_90_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_90_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_-1_90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_-1_90_94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_150_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_150_-94,S,m,mm,True,True,True,False,True
service,shear_clip_-1_150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_-1_150_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_-1_150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_-1_150_94,S,m,mm,True,True,True,False,True
service,shear_web_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_1,S,m,mm,True,False,True,False,True
service,shear_clip_1_-150_-94,"[[1.0,0.0,0.0,-0.15],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-150_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-150_-94,S,m,mm,True,True,True,False,True
service,shear_clip_1_-150_94,"[[1.0,0.0,0.0,-0.15],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-150_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-150_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-150_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-150_94,S,m,mm,True,True,True,False,True
service,shear_clip_1_-90_-94,"[[1.0,0.0,0.0,-0.09],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-90_-94,S,m,mm,True,True,True,False,True
service,shear_clip_1_-90_94,"[[1.0,0.0,0.0,-0.09],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-90_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-90_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-90_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-90_94,S,m,mm,True,True,True,False,True
service,shear_clip_1_-30_-94,"[[1.0,0.0,0.0,-0.03],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-30_-94,S,m,mm,True,True,True,False,True
service,shear_clip_1_-30_94,"[[1.0,0.0,0.0,-0.03],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_-30_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_-30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_-30_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_-30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_-30_94,S,m,mm,True,True,True,False,True
service,shear_clip_1_30_-94,"[[1.0,0.0,0.0,0.03],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_30_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_30_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_30_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_30_-94,S,m,mm,True,True,True,False,True
service,shear_clip_1_30_94,"[[1.0,0.0,0.0,0.03],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_30_94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_30_94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_30_94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_30_94,S,m,mm,True,True,True,False,True
service,shear_clip_1_90_-94,"[[1.0,0.0,0.0,0.09],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,-0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_90_-94,S,m,mm,True,True,True,False,True
service,shear_rail_screw_1_90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_rail_screw_1_90_-94,S,m,mm,True,True,True,False,True
service,shear_web_screw_1_90_-94,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_web_screw_1_90_-94,S,m,mm,True,True,True,False,True
service,shear_clip_1_90_94,"[[1.0,0.0,0.0,0.09],[0.0,1.0,0.0,0.10615000000000001],[0.0,0.0,1.0,0.094],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:shear_clip_1_90_94,S,m,mm,True,True,True,False,True
