file,property,value
01_Primary_Structure/parts/FRM_REAR_BOUNDARY.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/FRM_REAR_BOUNDARY.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/FRM_REAR_BOUNDARY.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/FRM_REAR_BOUNDARY.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/parts/FRM_REAR_BOUNDARY.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,Description,
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,Weight,"""SW-Mass@FRM_REAR_MID.SLDPRT"""
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,Material,"""SW-Material@FRM_REAR_MID.SLDPRT"""
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,质量,"""SW-Mass@FRM_REAR_MID.SLDPRT"""
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,材料,"""SW-Material@FRM_REAR_MID.SLDPRT"""
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,单重,"""SW-Mass@FRM_REAR_MID.SLDPRT"""
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,零件号,  
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,设计,   
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,审核, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,标准审查, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,工艺审查, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,批准, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,校核, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,主管设计, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,校对, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,审定, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,替代, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,图幅, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,版本, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,备注, 
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,共X张,1
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,第X张,1
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,OBJECT_ID,V2-STR-007
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,SYSTEM_OWNER,primary_structure
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal; load_path:LP_REAR_MID_FRAME
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,INTERFACE_IDS,IF-SA-L;IF-SA-R
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM;radial_outer_inset_to_panel_inner_110.15_D-V2-04
01_Primary_Structure/parts/FRM_REAR_MID.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,Description,
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,Weight,"""SW-Mass@LNG_NY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,Material,"""SW-Material@LNG_NY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,质量,"""SW-Mass@LNG_NY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,材料,"""SW-Material@LNG_NY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,单重,"""SW-Mass@LNG_NY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,零件号,  
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,设计,   
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,审核, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,标准审查, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,工艺审查, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,批准, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,校核, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,主管设计, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,校对, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,审定, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,替代, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,图幅, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,版本, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,备注, 
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,共X张,1
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,第X张,1
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,OBJECT_ID,V2-STR-006
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,SYSTEM_OWNER,primary_structure
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal; load_path:LP_LONGERON_SET
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,INTERFACE_IDS,
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/parts/LNG_NY_NZ.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,Description,
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,Weight,"""SW-Mass@LNG_NY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,Material,"""SW-Material@LNG_NY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,质量,"""SW-Mass@LNG_NY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,材料,"""SW-Material@LNG_NY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,单重,"""SW-Mass@LNG_NY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,零件号,  
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,设计,   
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,审核, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,标准审查, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,工艺审查, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,批准, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,校核, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,主管设计, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,校对, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,审定, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,替代, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,图幅, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,版本, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,备注, 
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,共X张,1
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,第X张,1
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,OBJECT_ID,V2-STR-005
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,SYSTEM_OWNER,primary_structure
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal; load_path:LP_LONGERON_SET
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,INTERFACE_IDS,
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/parts/LNG_NY_PZ.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,Description,
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,Weight,"""SW-Mass@LNG_PY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,Material,"""SW-Material@LNG_PY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,质量,"""SW-Mass@LNG_PY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,材料,"""SW-Material@LNG_PY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,单重,"""SW-Mass@LNG_PY_NZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,零件号,  
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,设计,   
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,审核, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,标准审查, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,工艺审查, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,批准, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,校核, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,主管设计, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,校对, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,审定, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,替代, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,图幅, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,版本, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,备注, 
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,共X张,1
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,第X张,1
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,OBJECT_ID,V2-STR-004
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,SYSTEM_OWNER,primary_structure
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal; load_path:LP_LONGERON_SET
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,INTERFACE_IDS,
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/parts/LNG_PY_NZ.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,Description,
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,Weight,"""SW-Mass@LNG_PY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,Material,"""SW-Material@LNG_PY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,质量,"""SW-Mass@LNG_PY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,材料,"""SW-Material@LNG_PY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,单重,"""SW-Mass@LNG_PY_PZ.SLDPRT"""
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,零件号,  
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,设计,   
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,审核, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,标准审查, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,工艺审查, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,批准, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,校核, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,主管设计, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,校对, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,审定, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,替代, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,图幅, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,版本, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,备注, 
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,共X张,1
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,第X张,1
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,OBJECT_ID,V2-STR-003
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,SYSTEM_OWNER,primary_structure
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,STRUCTURE_CLASS,PRIMARY_PROPOSAL
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal; load_path:LP_LONGERON_SET
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,INTERFACE_IDS,
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM
01_Primary_Structure/parts/LNG_PY_PZ.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,Description,
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,Weight,"""SW-Mass@PNL_BOTTOM.SLDPRT"""
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,Material,"""SW-Material@PNL_BOTTOM.SLDPRT"""
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,质量,"""SW-Mass@PNL_BOTTOM.SLDPRT"""
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,材料,"""SW-Material@PNL_BOTTOM.SLDPRT"""
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,单重,"""SW-Mass@PNL_BOTTOM.SLDPRT"""
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,零件号,  
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,设计,   
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,审核, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,标准审查, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,工艺审查, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,批准, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,校核, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,主管设计, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,校对, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,审定, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,替代, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,图幅, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,版本, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,备注, 
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,共X张,1
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,第X张,1
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,OBJECT_ID,V2-STR-012
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,SYSTEM_OWNER,secondary_structure
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,PARENT_ID,SV2_Primary_Structure
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,STRUCTURE_CLASS,SECONDARY_PROPOSAL
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml structure_display_proposal
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,FRAME_ID,CS_S
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,INTERFACE_IDS,
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,NO_DYNAMICS_USE,true
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,MANUFACTURING_AUTHORITY,NONE
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,CLAIM_LIMIT,display_topology_only;section_material_joints_UNKNOWN_BLOCKED;NO_STRENGTH_CLAIM;removable_panel;may_close_primary_path=false
01_Primary_Structure/parts/PNL_BOTTOM.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;strength_claims
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,Description,
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,Weight,"""SW-Mass@PNL_LEFT.SLDPRT"""
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,Material,"""SW-Material@PNL_LEFT.SLDPRT"""
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,质量,"""SW-Mass@PNL_LEFT.SLDPRT"""
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,材料,"""SW-Material@PNL_LEFT.SLDPRT"""
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,单重,"""SW-Mass@PNL_LEFT.SLDPRT"""
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,零件号,  
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,设计,   
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,审核, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,标准审查, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,工艺审查, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,批准, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,日期,"2007,12,3"
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,校核, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,主管设计, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,校对, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,审定, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,阶段标记S, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,阶段标记A, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,阶段标记B, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,替代, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,图幅, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,版本, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,备注, 
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,名称,“图样名称”
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,代号,“图样代号”
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,共X张,1
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,第X张,1
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,OBJECT_ID,V2-STR-013
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,SYSTEM_OWNER,secondary_structure
01_Primary_Structure/parts/PNL_LEFT.SLDPRT,PARENT_ID,SV2_Primary_Structure
