file,feature,type
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,收藏,FavoriteFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,历史记录,HistoryFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,选择集,SelectionSetFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,传感器,SensorFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,设计活页夹,DocsFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,注解,DetailCabinet
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,标注,InkMarkupFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,光源与相机,EnvFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,备注,CommentsFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,方程式,EqnFolder
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,前视基准面,RefPlane
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,上视基准面,RefPlane
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,右视基准面,RefPlane
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,原点,OriginProfileFeature
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,VOL_MID_ADCS-1,Reference
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,VOL_MID_BAT-1,Reference
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,VOL_MID_EPS-1,Reference
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,VOL_MID_OBC-1,Reference
03_Avionics_EPS_ADCS_Bay/SV2_Avionics_EPS_ADCS_Bay.SLDASM,配合,MateGroup
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,收藏,FavoriteFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,历史记录,HistoryFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,选择集,SelectionSetFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,传感器,SensorFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,设计活页夹,DocsFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,注解,DetailCabinet
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,标注,InkMarkupFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,光源与相机,EnvFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,备注,CommentsFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,方程式,EqnFolder
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,前视基准面,RefPlane
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,上视基准面,RefPlane
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,右视基准面,RefPlane
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,原点,OriginProfileFeature
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,PNL_REAR_SERVICE_ACCESS-1,Reference
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,VOL_REAR_COMM-1,Reference
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,VOL_REAR_PROP-1,Reference
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,VOL_REAR_SERVICE-1,Reference
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,VOL_REAR_THERMAL-1,Reference
04_Rear_Service_Module/SV2_Rear_Service_Module.SLDASM,配合,MateGroup
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,收藏,FavoriteFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,历史记录,HistoryFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,选择集,SelectionSetFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,传感器,SensorFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,设计活页夹,DocsFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,注解,DetailCabinet
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,标注,InkMarkupFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,光源与相机,EnvFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,备注,CommentsFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,方程式,EqnFolder
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,前视基准面,RefPlane
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,上视基准面,RefPlane
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,右视基准面,RefPlane
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,原点,OriginProfileFeature
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SV2_MNT_ADAPTER_BOSS-1,Reference
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SV2_MNT_ADAPTER_PLATE-1,Reference
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SV2_MNT_REFERENCES-1,Reference
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SV2_MNT_RIB_SET-1,Reference
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,SV2_MNT_SERVICER_FLANGE-1,Reference
05_Robot_Mount_Module/SV2_Robot_Mount_Module.SLDASM,配合,MateGroup
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,收藏,FavoriteFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,历史记录,HistoryFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,选择集,SelectionSetFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,传感器,SensorFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,设计活页夹,DocsFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,注解,DetailCabinet
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,标注,InkMarkupFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,光源与相机,EnvFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,备注,CommentsFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,方程式,EqnFolder
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,前视基准面,RefPlane
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,上视基准面,RefPlane
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,右视基准面,RefPlane
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,原点,OriginProfileFeature
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_base_link_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link1_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link2_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link3_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link4_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link5_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_link6_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_gripper_link_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_gripper_left_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,B601_gripper_right_bbox_q0-1,Reference
06_B601_Visual_Arm/SV2_B601_Visual_Arm.SLDASM,配合,MateGroup
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,收藏,FavoriteFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,历史记录,HistoryFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,选择集,SelectionSetFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,传感器,SensorFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,设计活页夹,DocsFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,注解,DetailCabinet
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,标注,InkMarkupFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,光源与相机,EnvFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,备注,CommentsFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,方程式,EqnFolder
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,前视基准面,RefPlane
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,上视基准面,RefPlane
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,右视基准面,RefPlane
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,原点,OriginProfileFeature
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,SOLAR_ROOT_L_IF-1,Reference
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,SOLAR_ROOT_R_IF-1,Reference
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,SOLAR_WING_L_DEPLOYED_REF-1,Reference
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,SOLAR_WING_R_DEPLOYED_REF-1,Reference
07_Solar_Array_Interface_Module/SV2_Solar_Array_Interface.SLDASM,配合,MateGroup
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,配置备注,ConfigCommentsFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,收藏,FavoriteFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,历史记录,HistoryFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,选择集,SelectionSetFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,传感器,SensorFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,设计活页夹,DocsFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,注解,DetailCabinet
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,标注,InkMarkupFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,光源与相机,EnvFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,备注,CommentsFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,方程式,EqnFolder
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,前视基准面,RefPlane
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,上视基准面,RefPlane
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,右视基准面,RefPlane
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,原点,OriginProfileFeature
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,Master_Skeleton_V2_0-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Primary_Structure-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Front_Mission_Module-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Avionics_EPS_ADCS_Bay-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Rear_Service_Module-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Robot_Mount_Module-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_B601_Visual_Arm-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_Solar_Array_Interface-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,SV2_SERVICE_ACCESS_REFERENCES-1,Reference
Assembly/Spacecraft_Service_Vehicle_V2_0.SLDASM,配合,MateGroup
